dataset_id,model,family,shift_axis,shift_lambda,seed,split_policy,clean_split_passed,leakage_risk_level,applicable,status,error_message,accuracy,auc,nll,nll_norm,ece,utility,n_train,best_gbdt,reference_utility,failed,failure_reason,metric_notes
MiceProtein,catboost,gbdt,covariate_shift,0.0,1840962595,test_only,True,low,True,ok,,0.9814814814814816,0.999814984981088,0.0951854412274478,0.0457745213412222,0.0550789580662444,0.4724093189499873,756,catboost,0.4724093189499873,False,,
MiceProtein,catboost,gbdt,covariate_shift,0.05,2751999018,test_only,True,low,True,ok,,0.9691358024691358,0.9996363874900868,0.1552947981000177,0.0746810116982494,0.0823387843810161,0.4563710456062226,756,catboost,0.4724093189499873,False,,
MiceProtein,catboost,gbdt,covariate_shift,0.1,3829923467,test_only,True,low,True,ok,,0.8950617283950617,0.995868778315358,0.3364310282870041,0.1617891253702785,0.0727728977730232,0.4197220145039463,756,catboost,0.4724093189499873,True,utility_gap,
MiceProtein,catboost,gbdt,covariate_shift,0.2,192904173,test_only,True,low,True,ok,,0.5339506172839507,0.9359081517087052,1.263169777625018,0.6074562579934761,0.1694883895287468,0.1915258903868471,756,catboost,0.4724093189499873,True,utility_gap;ece,
MiceProtein,catboost,gbdt,covariate_shift,0.3,4159115833,test_only,True,low,True,ok,,0.345679012345679,0.8561637662680517,2.037173945562406,0.9796735828970288,0.3407921638158132,-0.0105513375866013,756,catboost,0.4724093189499873,True,utility_gap;ece;nll,
MiceProtein,catboost,gbdt,covariate_shift,0.4,1313214229,test_only,True,low,True,ok,,0.1944444444444444,0.7823905202079151,2.3580741297985885,1.1339939510363273,0.4347466266856041,-0.124144161908582,756,catboost,0.4724093189499873,True,utility_gap;ece;nll,
MiceProtein,hist_gbdt,gbdt,covariate_shift,0.0,1840962595,test_only,True,low,True,ok,,0.9475308641975309,0.9979587687233378,0.2082301340829797,0.1001375272683862,0.0344572168300555,0.4544824971362708,756,catboost,0.4724093189499873,False,,
MiceProtein,hist_gbdt,gbdt,covariate_shift,0.05,2751999018,test_only,True,low,True,ok,,0.8981481481481481,0.9955767498751812,0.3471330256862192,0.1669356982287632,0.0695096983837152,0.4191914355331636,756,catboost,0.4724093189499873,True,utility_gap,
MiceProtein,hist_gbdt,gbdt,covariate_shift,0.1,3829923467,test_only,True,low,True,ok,,0.7592592592592593,0.9799352672395548,0.874507092337125,0.4205490151123324,0.1401734695463323,0.3026668339797668,756,catboost,0.4724093189499873,True,utility_gap;ece,
MiceProtein,hist_gbdt,gbdt,covariate_shift,0.2,192904173,test_only,True,low,True,ok,,0.382716049382716,0.8488066373902943,3.550613939406235,1.7074843741642003,0.505383907699974,-0.2588323632952446,756,catboost,0.4724093189499873,True,utility_gap;ece;nll,
MiceProtein,hist_gbdt,gbdt,covariate_shift,0.3,4159115833,test_only,True,low,True,ok,,0.1790123456790123,0.7073575273171682,7.051471840999574,3.391041151992752,0.7901850092201688,-0.9009223610289986,756,catboost,0.4724093189499873,True,utility_gap;ece;nll,
MiceProtein,hist_gbdt,gbdt,covariate_shift,0.4,1313214229,test_only,True,low,True,ok,,0.1296296296296296,0.6844774910274384,8.330747868345096,4.006242878852591,0.8573110622203,-1.114323509795789,756,catboost,0.4724093189499873,True,utility_gap;ece;nll,
MiceProtein,logreg,linear,covariate_shift,0.0,1840962595,test_only,True,low,True,ok,,0.9907407407407408,0.9990509766492264,0.0799225701860548,0.0384346318875071,0.0464340484017318,0.4774617536917418,756,catboost,0.4724093189499873,False,,
MiceProtein,logreg,linear,covariate_shift,0.05,2751999018,test_only,True,low,True,ok,,0.9907407407407408,0.9990399731280996,0.0828203349719161,0.0398281621829154,0.0469712228809848,0.4769324084748744,756,catboost,0.4724093189499873,False,,
MiceProtein,logreg,linear,covariate_shift,0.1,3829923467,test_only,True,low,True,ok,,0.9876543209876544,0.9989980537003424,0.0931441532172128,0.0447928693114249,0.0480510510177457,0.4747493959462913,756,catboost,0.4724093189499873,False,,
MiceProtein,logreg,linear,covariate_shift,0.2,192904173,test_only,True,low,True,ok,,0.9629629629629628,0.99885156614839,0.1397426188977305,0.0672019944281974,0.0509679689292576,0.4636883004820701,756,catboost,0.4724093189499873,False,,
MiceProtein,logreg,linear,covariate_shift,0.3,4159115833,test_only,True,low,True,ok,,0.9228395061728396,0.9985785034299888,0.2308843735727347,0.1110319135907131,0.034971039288561,0.4476246201914958,756,catboost,0.4724093189499873,False,,
MiceProtein,logreg,linear,covariate_shift,0.4,1313214229,test_only,True,low,True,ok,,0.8611111111111112,0.9982233405200422,0.3816441143606084,0.1835320237241701,0.0526461621876297,0.4129559962939044,756,catboost,0.4724093189499873,True,utility_gap,
MiceProtein,tabicl,icl,covariate_shift,0.0,1840962595,test_only,True,low,True,ok,,0.9969135802469136,1.0,0.005196722982821,0.0024990954920632,0.0024859780302344,0.4982901127833711,756,catboost,0.4724093189499873,False,,
MiceProtein,tabicl,icl,covariate_shift,0.05,2751999018,test_only,True,low,True,ok,,0.9969135802469136,1.0,0.0052191799303362,0.0025098950010011,0.0025067870490318,0.4982827111269303,756,catboost,0.4724093189499873,False,,
MiceProtein,tabicl,icl,covariate_shift,0.1,3829923467,test_only,True,low,True,ok,,0.9969135802469136,1.0,0.0082273755444654,0.0039565312991771,0.0029484960670358,0.4977603784338766,756,catboost,0.4724093189499873,False,,
MiceProtein,tabicl,icl,covariate_shift,0.2,192904173,test_only,True,low,True,ok,,0.9938271604938272,0.9998705694942254,0.0263346842191362,0.0126643061087748,0.0054134450712174,0.4941467925501769,756,catboost,0.4724093189499873,False,,
MiceProtein,tabicl,icl,covariate_shift,0.3,4159115833,test_only,True,low,True,ok,,0.9783950617283952,0.9989535787254392,0.1056972421789603,0.0508296290424086,0.048628546431643,0.4714184138141117,756,catboost,0.4724093189499873,False,,
MiceProtein,tabicl,icl,covariate_shift,0.4,1313214229,test_only,True,low,True,ok,,0.9537037037037036,0.9955967324336712,0.2622437307667931,0.1261125766271576,0.1254871306532888,0.4285832127885354,756,catboost,0.4724093189499873,True,utility_gap;ece,
MiceProtein,tabpfn_client,icl,covariate_shift,0.0,1840962595,test_only,True,low,True,ok,,1.0,1.0,0.0020213198633379,0.0009720493809626,0.0015634744503534,0.4993956902956405,756,catboost,0.4724093189499873,False,,
MiceProtein,tabpfn_client,icl,covariate_shift,0.05,2751999018,test_only,True,low,True,ok,,1.0,1.0,0.001877228284635,0.0009027559789531,0.0015803833674752,0.499413096532819,756,catboost,0.4724093189499873,False,,
MiceProtein,tabpfn_client,icl,covariate_shift,0.1,3829923467,test_only,True,low,True,ok,,0.9969135802469136,0.9999800876144962,0.014200701098383,0.0068290936839278,0.0097542662520533,0.4955304863465216,756,catboost,0.4724093189499873,False,,
MiceProtein,tabpfn_client,icl,covariate_shift,0.2,192904173,test_only,True,low,True,ok,,0.9722222222222222,0.9996311037771832,0.0907696365016931,0.0436509681480955,0.0309275613384948,0.4764234169432198,756,catboost,0.4724093189499873,False,,
MiceProtein,tabpfn_client,icl,covariate_shift,0.3,4159115833,test_only,True,low,True,ok,,0.925925925925926,0.9978791025263694,0.318184102251038,0.1530142088024265,0.1485135930793738,0.4125395935165154,756,catboost,0.4724093189499873,True,utility_gap;ece,
MiceProtein,tabpfn_client,icl,covariate_shift,0.4,1313214229,test_only,True,low,True,ok,,0.7561728395061729,0.9903169989305118,0.6170644940453877,0.2967452951559793,0.1146676585814959,0.348079755288512,756,catboost,0.4724093189499873,True,utility_gap;ece,
MiceProtein,xgboost,gbdt,covariate_shift,0.0,1840962595,test_only,True,low,True,ok,,0.941358024691358,0.997753541526742,0.1867699210682768,0.089817346304142,0.0263447558865696,0.4582032881695068,756,catboost,0.4724093189499873,False,,
MiceProtein,xgboost,gbdt,covariate_shift,0.05,2751999018,test_only,True,low,True,ok,,0.8981481481481481,0.995037552294999,0.3006098676616667,0.144562788439258,0.0303439498501902,0.4335477390236564,756,catboost,0.4724093189499873,True,utility_gap,
MiceProtein,xgboost,gbdt,covariate_shift,0.1,3829923467,test_only,True,low,True,ok,,0.7438271604938271,0.9766118249723106,0.748302078127308,0.3598572324003909,0.0852422266396943,0.3283825977663265,756,catboost,0.4724093189499873,True,utility_gap,
MiceProtein,xgboost,gbdt,covariate_shift,0.2,192904173,test_only,True,low,True,ok,,0.404320987654321,0.8802465851137841,2.038864248097651,0.9804864465920956,0.3805022375680227,-0.0015119285532605,756,catboost,0.4724093189499873,True,utility_gap;ece;nll,
MiceProtein,xgboost,gbdt,covariate_shift,0.3,4159115833,test_only,True,low,True,ok,,0.2191358024691358,0.7597638184146449,3.404890639444169,1.6374062800984517,0.6368594429988743,-0.3198060658138142,756,catboost,0.4724093189499873,True,utility_gap;ece;nll,
MiceProtein,xgboost,gbdt,covariate_shift,0.4,1313214229,test_only,True,low,True,ok,,0.1450617283950617,0.7067113662736644,3.9636920968365152,1.90613297723894,0.7323758518504454,-0.449206826086729,756,catboost,0.4724093189499873,True,utility_gap;ece;nll,
MiceProtein,catboost,gbdt,label_noise,0.0,1806994671,train_only,True,low,True,ok,,0.9814814814814816,0.999814984981088,0.0951854412274478,0.0457745213412222,0.0550789580662444,0.4724093189499873,756,catboost,0.4724093189499873,False,,
