dataset_id,model,family,shift_axis,shift_lambda,split_policy,clean_split_passed,leakage_risk_level,applicable,status,error_message,accuracy,auc,nll,nll_norm,ece,utility,n_train,best_gbdt,reference_utility,failed,failure_reason,metric_notes
churn,logreg,linear,label_noise,0.05,train_only,True,low,True,ok,,0.8553333333333333,0.8392454295089652,0.3235005625425682,0.4667126573049532,0.0795624292046146,0.2661096172957288,3500,catboost_tuned,0.3889909182924775,True,utility_gap,
churn,logreg,linear,label_noise,0.1,train_only,True,low,True,ok,,0.8573333333333333,0.834041368803469,0.346545863771406,0.4999599991035897,0.1162359779512904,0.2472792837598791,3500,catboost_tuned,0.3889909182924775,True,utility_gap;ece,
churn,logreg,linear,label_noise,0.2,train_only,True,low,True,ok,,0.8613333333333333,0.8306830833235673,0.4125688042598743,0.5952109679312101,0.1719387940108475,0.2069880299817159,3500,catboost_tuned,0.3889909182924775,True,utility_gap;ece,
churn,logreg,linear,label_noise,0.3,train_only,True,low,True,ok,,0.8726666666666667,0.7774449197234268,0.4827177513804357,0.6964145060656262,0.2159634246057767,0.1508886851623561,3500,catboost_tuned,0.3889909182924775,True,utility_gap;ece,
churn,logreg,linear,label_noise,0.4,train_only,True,low,True,ok,,0.834,0.6623952595804524,0.5872855350147244,0.8472739289515645,0.2550069984504316,0.0517547624776026,3500,catboost_tuned,0.3889909182924775,True,utility_gap;ece;nll,
credit-approval,hist_gbdt,gbdt,covariate_shift,0.0,test_only,True,low,True,ok,,0.8454106280193237,0.9205576559546312,0.4637419082345456,0.6690381512623637,0.0854360452796265,0.231208119352385,483,catboost_tuned,0.2812469880007349,True,utility_gap,
credit-approval,hist_gbdt,gbdt,covariate_shift,0.05,test_only,True,low,True,ok,,0.8454106280193237,0.9000945179584121,0.5860001213353907,0.845419469010899,0.125056491573788,0.1632075364703153,483,catboost_tuned,0.2812469880007349,True,utility_gap;ece;nll,
credit-approval,hist_gbdt,gbdt,covariate_shift,0.1,test_only,True,low,True,ok,,0.8454106280193237,0.8964083175803402,0.6433732530999665,0.9281914016879216,0.1385187291111273,0.1343933390274156,483,catboost_tuned,0.2812469880007349,True,utility_gap;ece;nll,
credit-approval,hist_gbdt,gbdt,covariate_shift,0.2,test_only,True,low,True,ok,,0.8454106280193237,0.8855387523629489,0.6803527958050833,0.9815416045629352,0.1380114906427419,0.1146853780325016,483,catboost_tuned,0.2812469880007349,True,utility_gap;ece;nll,
credit-approval,hist_gbdt,gbdt,covariate_shift,0.3,test_only,True,low,True,ok,,0.8454106280193237,0.8926275992438563,0.754150595438743,1.0880093241229334,0.1267317985469289,0.0874820969919824,483,catboost_tuned,0.2812469880007349,True,utility_gap;ece;nll,
credit-approval,hist_gbdt,gbdt,covariate_shift,0.4,test_only,True,low,True,ok,,0.8405797101449275,0.9052930056710774,0.723820911350302,1.044252839296811,0.1206842575278716,0.1055268052119986,483,catboost_tuned,0.2812469880007349,True,utility_gap;ece;nll,
credit-approval,logreg,linear,covariate_shift,0.0,test_only,True,low,True,ok,,0.8357487922705314,0.9141776937618148,0.3725281444938536,0.5374445066528498,0.0617597319710579,0.2717392132671483,483,catboost_tuned,0.2812469880007349,False,,
credit-approval,logreg,linear,covariate_shift,0.05,test_only,True,low,True,ok,,0.855072463768116,0.9141776937618148,0.3671714732908613,0.5297164636726202,0.0571318575475678,0.277881751770553,483,catboost_tuned,0.2812469880007349,False,,
credit-approval,logreg,linear,covariate_shift,0.1,test_only,True,low,True,ok,,0.8309178743961353,0.9141776937618148,0.3703585558502735,0.5343144518759878,0.0572220192989557,0.272861134553468,483,catboost_tuned,0.2812469880007349,False,,
credit-approval,logreg,linear,covariate_shift,0.2,test_only,True,low,True,ok,,0.8454106280193237,0.9141776937618148,0.4025997071926681,0.580828601030211,0.0697591255030992,0.2585733816098505,483,catboost_tuned,0.2812469880007349,False,,
credit-approval,logreg,linear,covariate_shift,0.3,test_only,True,low,True,ok,,0.8309178743961353,0.9139886578449904,0.4705930349994844,0.6789222378706425,0.0907012492507955,0.2227167901938151,483,catboost_tuned,0.2812469880007349,True,utility_gap,
credit-approval,logreg,linear,covariate_shift,0.4,test_only,True,low,True,ok,,0.8067632850241546,0.9140831758034026,0.5770473098056703,0.8325032922149579,0.1729324946993013,0.1566061176804664,483,catboost_tuned,0.2812469880007349,True,utility_gap;ece;nll,
credit-approval,hist_gbdt,gbdt,label_noise,0.0,train_only,True,low,True,ok,,0.8454106280193237,0.9205576559546312,0.4637419082345456,0.6690381512623637,0.0854360452796265,0.231208119352385,483,catboost_tuned,0.2812469880007349,True,utility_gap,
credit-approval,hist_gbdt,gbdt,label_noise,0.05,train_only,True,low,True,ok,,0.855072463768116,0.907466918714556,0.4454101902226334,0.6425910725956031,0.0918343554265655,0.2347300982513179,483,catboost_tuned,0.2812469880007349,True,utility_gap,
