model,aure_mean,aure_sd,seed_ci95_lo,seed_ci95_hi,n_seeds,dataset_ci95_lo,dataset_ci95_hi,n_datasets
tabpfn_client,0.12259750280583614,0.0038341297829489578,0.11988636363636364,0.12530864197530867,2,0.09914772727272726,0.1434659090909091,44
