dataset_id,model,family,shift_axis,shift_lambda,split_policy,clean_split_passed,leakage_risk_level,applicable,status,error_message,accuracy,auc,nll,nll_norm,ece,utility,n_train,best_gbdt,reference_utility,failed,failure_reason,metric_notes
eucalyptus,xgboost_cal,gbdt,covariate_shift,0.0,test_only,True,low,True,ok,,0.6515837104072398,0.8966450913490751,0.9559579751949202,0.5939700859594748,0.0908130032161124,0.2152097121021973,515,catboost_cal,0.2379561488237918,False,,
eucalyptus,xgboost_cal,gbdt,covariate_shift,0.05,test_only,True,low,True,ok,,0.5610859728506787,0.8540780941325394,1.1093517108629114,0.6892789726726005,0.0513878759657011,0.1660289618790701,515,catboost_cal,0.2379561488237918,True,utility_gap,
eucalyptus,xgboost_cal,gbdt,covariate_shift,0.1,test_only,True,low,True,ok,,0.5067873303167421,0.8318861002143658,1.2152964016680885,0.7551061102009734,0.0777087790815145,0.1251046457459444,515,catboost_cal,0.2379561488237918,True,utility_gap;nll,
eucalyptus,xgboost_cal,gbdt,covariate_shift,0.2,test_only,True,low,True,ok,,0.3891402714932127,0.7283459117999799,1.45967370817007,0.9069462679442364,0.1787167893169352,0.0054648716073169,515,catboost_cal,0.2379561488237918,True,utility_gap;ece;nll,
eucalyptus,xgboost_cal,gbdt,covariate_shift,0.3,test_only,True,low,True,ok,,0.3574660633484163,0.6566718838897229,1.690245442390107,1.0502085413371394,0.2271396712598646,-0.0770354277894493,515,catboost_cal,0.2379561488237918,True,utility_gap;ece;nll,
eucalyptus,xgboost_cal,gbdt,covariate_shift,0.4,test_only,True,low,True,ok,,0.2895927601809955,0.6275058814106392,1.766394865280842,1.0975228380257065,0.2880696068904559,-0.12380480026493,515,catboost_cal,0.2379561488237918,True,utility_gap;ece;nll,
eucalyptus,catboost_cal,gbdt,label_noise,0.0,train_only,True,low,True,ok,,0.6606334841628959,0.912469055964928,0.8861195778370928,0.550577049907401,0.0766496420807346,0.2379561488237918,515,catboost_cal,0.2379561488237918,False,,
eucalyptus,catboost_cal,gbdt,label_noise,0.05,train_only,True,low,True,ok,,0.669683257918552,0.906902257543601,0.9214886659979412,0.5725530999852547,0.1221172448968409,0.2216788998530985,515,catboost_cal,0.2379561488237918,True,ece,
eucalyptus,catboost_cal,gbdt,label_noise,0.1,train_only,True,low,True,ok,,0.6425339366515838,0.8949150903465449,0.9797857889333748,0.6087751390493561,0.1076433475248716,0.2054391608992471,515,catboost_cal,0.2379561488237918,True,utility_gap;ece,
eucalyptus,catboost_cal,gbdt,label_noise,0.2,train_only,True,low,True,ok,,0.583710407239819,0.8683456790085644,1.1299516951224002,0.702078462544399,0.1587015399888363,0.1491137019778834,515,catboost_cal,0.2379561488237918,True,utility_gap;ece,
eucalyptus,catboost_cal,gbdt,label_noise,0.3,train_only,True,low,True,ok,,0.6199095022624435,0.8542475684375954,1.1815220874361667,0.7341209488778866,0.2265692662191804,0.1264229363853228,515,catboost_cal,0.2379561488237918,True,utility_gap;ece,
eucalyptus,catboost_cal,gbdt,label_noise,0.4,train_only,True,low,True,ok,,0.5384615384615384,0.8341508908350116,1.330082627701078,0.8264268024415259,0.2209093237445597,0.080612137080115,515,catboost_cal,0.2379561488237918,True,utility_gap;ece;nll,
eucalyptus,hist_gbdt_cal,gbdt,label_noise,0.0,train_only,True,low,True,ok,,0.6606334841628959,0.8972921648980299,0.8627511979945277,0.5360574591471566,0.1005345987768815,0.2322231228392214,515,catboost_cal,0.2379561488237918,True,ece,
eucalyptus,hist_gbdt_cal,gbdt,label_noise,0.05,train_only,True,low,True,ok,,0.6606334841628959,0.893799373634085,0.9181453909602874,0.5704758064085194,0.1461845064815509,0.2115451601774981,515,catboost_cal,0.2379561488237918,True,ece,
eucalyptus,hist_gbdt_cal,gbdt,label_noise,0.1,train_only,True,low,True,ok,,0.6380090497737556,0.8808852293129972,1.0051128559842963,0.6245117305980273,0.1615049392912799,0.1843566806879481,515,catboost_cal,0.2379561488237918,True,utility_gap;ece,
eucalyptus,hist_gbdt_cal,gbdt,label_noise,0.2,train_only,True,low,True,ok,,0.583710407239819,0.8317424277800377,1.176849559320926,0.7312177439271756,0.1855858589935532,0.1221839158321227,515,catboost_cal,0.2379561488237918,True,utility_gap;ece,
