dataset_id,model,family,shift_axis,shift_lambda,variant_seed,split_policy,clean_split_passed,leakage_risk_level,applicable,status,error_message,accuracy,auc,nll,nll_norm,ece,utility,n_train,best_gbdt,reference_utility,failed,failure_reason,metric_notes,base_seed
wdbc,tabpfn_client,icl,label_noise,0.0,1753064988,train_only,True,low,True,ok,,0.9824561403508772,0.9988317757009346,0.0492037455806851,0.0709859997424167,0.013860793295036,0.4728915839662265,398,catboost,0.4415156210900552,False,,,42
wdbc,tabpfn_client,icl,label_noise,0.05,1997386101,train_only,True,low,True,ok,,0.9824561403508772,0.9976635514018692,0.1001663640123768,0.1445095166245347,0.0598496496317013,0.441227879129585,398,catboost,0.4415156210900552,False,,,42
wdbc,tabpfn_client,icl,label_noise,0.1,2557375358,train_only,True,low,True,ok,,0.9707602339181286,0.9970794392523364,0.1433454570700758,0.2068037800489602,0.0853232168683262,0.4154860614376837,398,catboost,0.4415156210900552,False,,,42
wdbc,tabpfn_client,icl,label_noise,0.2,4050278400,train_only,True,low,True,ok,,0.9298245614035088,0.984375,0.3064572176491579,0.4421243081470698,0.1895882862574175,0.3134499845149218,398,catboost,0.4415156210900552,True,utility_gap;ece,,42
wdbc,tabpfn_client,icl,label_noise,0.3,2179932803,train_only,True,low,True,ok,,0.9064327485380116,0.976927570093458,0.4344992751377132,0.6268499495110282,0.26637251233464,0.2365600744931755,398,catboost,0.4415156210900552,True,utility_gap;ece,,42
wdbc,tabpfn_client,icl,label_noise,0.4,2088769758,train_only,True,low,True,ok,,0.8771929824561403,0.9477219626168224,0.5818180519489313,0.8393860182464006,0.3102516274033892,0.1494155033297108,398,catboost,0.4415156210900552,True,utility_gap;ece;nll,,42
car,tabicl,icl,covariate_shift,0.0,3854880023,test_only,True,low,True,ok,,0.9942196531791908,0.9999642655813163,0.0169991485751275,0.0122622936743355,0.0086028071222874,0.4937211914035812,1209,xgboost,0.486365571074193,False,,,42
car,tabicl,icl,covariate_shift,0.05,4213693297,test_only,True,low,True,ok,,0.9942196531791908,0.9999382492853782,0.0168565214659424,0.0121594099627767,0.0113010389889219,0.4932033044401435,1209,xgboost,0.486365571074193,False,,,42
car,tabicl,icl,covariate_shift,0.1,3641087901,test_only,True,low,True,ok,,0.9942196531791908,0.99995880698116,0.0131904896835433,0.0095149270266725,0.0089795522600208,0.4944681418602786,1209,xgboost,0.486365571074193,False,,,42
car,tabicl,icl,covariate_shift,0.2,1965661127,test_only,True,low,True,ok,,0.9942196531791908,0.9999535036355568,0.0171983503471725,0.0124059873786684,0.0082204423099537,0.4937507895737321,1209,xgboost,0.486365571074193,False,,,42
car,tabicl,icl,covariate_shift,0.3,2544599632,test_only,True,low,True,ok,,0.9922928709055876,0.9999372830896404,0.0173463274698526,0.0125127303091962,0.008497594814562,0.4933686416615409,1209,xgboost,0.486365571074193,False,,,42
car,tabicl,icl,covariate_shift,0.4,2182527323,test_only,True,low,True,ok,,0.9942196531791908,0.99996418795404,0.0158361581963962,0.011423373448337,0.0088971933881399,0.4939139630486634,1209,xgboost,0.486365571074193,False,,,42
car,tabpfn_client,icl,covariate_shift,0.0,3854880023,test_only,True,low,True,ok,,1.0,1.0,0.0078520539741505,0.0056640596646497,0.0072806503843098,0.4968446520237431,1209,xgboost,0.486365571074193,False,,,42
car,tabpfn_client,icl,covariate_shift,0.05,4213693297,test_only,True,low,True,ok,,1.0,1.0,0.0090638467942733,0.0065381834107377,0.0080710097600836,0.4964243430247619,1209,xgboost,0.486365571074193,False,,,42
car,tabpfn_client,icl,covariate_shift,0.1,3641087901,test_only,True,low,True,ok,,1.0,1.0,0.0090192901303504,0.0065060425716976,0.0082833686585187,0.4963915134967869,1209,xgboost,0.486365571074193,False,,,42
car,tabpfn_client,icl,covariate_shift,0.2,1965661127,test_only,True,low,True,ok,,1.0,1.0,0.0088844751774264,0.0064087941396871,0.0081293130187099,0.4964514991543519,1209,xgboost,0.486365571074193,False,,,42
car,tabpfn_client,icl,covariate_shift,0.3,2544599632,test_only,True,low,True,ok,,1.0,1.0,0.0086378037284934,0.0062308583016348,0.0078601891590597,0.4965587046776976,1209,xgboost,0.486365571074193,False,,,42
