model,dataset_id,shift_axis,rho,n_lambda,n_failed,max_lambda,base_seed
gbdt_ensemble,pendigits,covariate_shift,0.1,6,3,0.4,42
gbdt_ensemble,pendigits,label_noise,0.05,6,4,0.4,42
gbdt_ensemble,phoneme,covariate_shift,0.0,6,5,0.4,42
gbdt_ensemble,phoneme,label_noise,0.05,6,4,0.4,42
gbdt_ensemble,qsar-biodeg,covariate_shift,0.05,6,4,0.4,42
gbdt_ensemble,qsar-biodeg,label_noise,0.05,6,4,0.4,42
gbdt_ensemble,satimage,covariate_shift,0.05,6,4,0.4,42
gbdt_ensemble,satimage,label_noise,0.05,6,4,0.4,42
gbdt_ensemble,segment,covariate_shift,0.0,6,5,0.4,42
gbdt_ensemble,segment,label_noise,0.05,6,4,0.4,42
gbdt_ensemble,spambase,covariate_shift,0.0,6,5,0.4,42
gbdt_ensemble,spambase,label_noise,0.0,6,5,0.4,42
gbdt_ensemble,splice,covariate_shift,0.4,6,0,0.4,42
gbdt_ensemble,splice,label_noise,0.05,6,4,0.4,42
gbdt_ensemble,steel-plates-fault,covariate_shift,0.4,6,0,0.4,42
gbdt_ensemble,steel-plates-fault,label_noise,0.0,6,5,0.4,42
gbdt_ensemble,texture,covariate_shift,0.05,6,4,0.4,42
gbdt_ensemble,texture,label_noise,0.05,6,4,0.4,42
gbdt_ensemble,tic-tac-toe,covariate_shift,0.4,6,0,0.4,42
gbdt_ensemble,tic-tac-toe,label_noise,0.0,6,5,0.4,42
gbdt_ensemble,vehicle,covariate_shift,0.05,6,4,0.4,42
gbdt_ensemble,vehicle,label_noise,0.1,6,3,0.4,42
gbdt_ensemble,vowel,covariate_shift,0.0,6,6,0.4,42
gbdt_ensemble,vowel,label_noise,0.0,6,6,0.4,42
gbdt_ensemble,wall-robot-navigation,covariate_shift,0.0,6,5,0.4,42
gbdt_ensemble,wall-robot-navigation,label_noise,0.05,6,4,0.4,42
gbdt_ensemble,wdbc,covariate_shift,0.05,6,4,0.4,42
gbdt_ensemble,wdbc,label_noise,0.05,6,4,0.4,42
lightgbm,GesturePhaseSegmentation,covariate_shift,0.0,6,5,0.4,42
lightgbm,GesturePhaseSegmentation,label_noise,0.1,6,3,0.4,42
lightgbm,MiceProtein,covariate_shift,0.05,6,4,0.4,42
lightgbm,MiceProtein,label_noise,0.1,6,3,0.4,42
lightgbm,PhishingWebsites,covariate_shift,0.4,6,0,0.4,42
lightgbm,PhishingWebsites,label_noise,0.0,6,5,0.4,42
lightgbm,analcatdata_authorship,covariate_shift,0.05,6,4,0.4,42
lightgbm,analcatdata_authorship,label_noise,0.2,6,2,0.4,42
lightgbm,breast-w,covariate_shift,0.0,6,6,0.4,42
lightgbm,breast-w,label_noise,0.0,6,6,0.4,42
lightgbm,car,covariate_shift,0.4,6,0,0.4,42
lightgbm,car,label_noise,0.05,6,4,0.4,42
lightgbm,churn,covariate_shift,0.0,6,5,0.4,42
lightgbm,churn,label_noise,0.05,6,4,0.4,42
lightgbm,climate-model-simulation-crashes,covariate_shift,0.0,6,2,0.4,42
lightgbm,climate-model-simulation-crashes,label_noise,0.0,6,6,0.4,42
lightgbm,cmc,covariate_shift,0.0,6,6,0.4,42
lightgbm,cmc,label_noise,0.0,6,6,0.4,42
lightgbm,cnae-9,covariate_shift,0.0,6,6,0.4,42
lightgbm,cnae-9,label_noise,0.0,6,6,0.4,42
