dataset_id,model,family,shift_axis,shift_lambda,seed,split_policy,clean_split_passed,leakage_risk_level,applicable,status,error_message,accuracy,auc,nll,nll_norm,ece,utility,n_train,best_gbdt,reference_utility,failed,failure_reason,metric_notes
iris,tabpfn_client,icl,context_budget,0.2,3825162421,train_only,True,low,True,ok,,0.9555555555555556,0.9962962962962963,0.10976152549734584,0.09990924608208597,0.04912135692028566,0.45223999182835417,84,catboost,0.44222566398049185,False,,
iris,tabpfn_client,icl,context_budget,0.3,3112326791,train_only,True,low,True,ok,,0.9333333333333333,0.997037037037037,0.08990484842742567,0.08183491970258297,0.049983056512054265,0.45441587574977715,72,catboost,0.44222566398049185,False,,
iris,tabpfn_client,icl,context_budget,0.4,4110066164,train_only,True,low,True,ok,,0.9555555555555556,0.9962962962962963,0.10629563424610058,0.09675445590997976,0.045961516425871166,0.4538183969788689,63,catboost,0.44222566398049185,False,,
iris,xgboost,gbdt,context_budget,0.0,2123098162,train_only,True,low,True,ok,,0.9555555555555556,0.9755555555555556,0.2298846503167124,0.20925002631766523,0.039830591419139874,0.4140366515986502,105,catboost,0.44222566398049185,False,,
iris,xgboost,gbdt,context_budget,0.05,633052829,train_only,True,low,True,ok,,0.9555555555555556,0.9755555555555556,0.22855852707781293,0.2080429369262775,0.03804424875155187,0.4147560469495841,99,catboost,0.44222566398049185,False,,
iris,xgboost,gbdt,context_budget,0.1,3982143071,train_only,True,low,True,ok,,0.9555555555555556,0.9725925925925926,0.23452804092597102,0.2134766225947631,0.040354047611088704,0.41162694444009407,96,catboost,0.44222566398049185,True,utility_gap,
iris,xgboost,gbdt,context_budget,0.2,3825162421,train_only,True,low,True,ok,,0.9555555555555556,0.9755555555555556,0.24219514893073643,0.2204555250554852,0.04336830059061396,0.4099674601430094,84,catboost,0.44222566398049185,True,utility_gap,
iris,xgboost,gbdt,context_budget,0.3,3112326791,train_only,True,low,True,ok,,0.9555555555555556,0.997037037037037,0.18231456839841342,0.16594987174177747,0.03633895477135134,0.4352435438194928,72,catboost,0.44222566398049185,False,,
iris,xgboost,gbdt,context_budget,0.4,4110066164,train_only,True,low,True,ok,,0.9555555555555556,0.9792592592592593,0.20161147114536826,0.18351466957445894,0.04314735745775187,0.42239020171018604,63,catboost,0.44222566398049185,False,,
iris,catboost,gbdt,covariate_shift,0.0,1976583830,test_only,True,low,True,ok,,0.9555555555555556,0.9955555555555554,0.14699401796489575,0.13379972123113815,0.04706098713972222,0.44222566398049185,105,catboost,0.44222566398049185,False,,
iris,catboost,gbdt,covariate_shift,0.05,1678626509,test_only,True,low,True,ok,,0.9555555555555556,0.9948148148148149,0.19730399835716925,0.1795938388750125,0.050686719149359995,0.4275030230261428,105,catboost,0.44222566398049185,False,,
iris,catboost,gbdt,covariate_shift,0.1,892935938,test_only,True,low,True,ok,,0.9111111111111111,0.9674074074074074,0.39691263302308616,0.36128544812135566,0.09578979647870733,0.34771566552711103,105,catboost,0.44222566398049185,True,utility_gap,
iris,catboost,gbdt,covariate_shift,0.2,1428399476,test_only,True,low,True,ok,,0.7111111111111111,0.817037037037037,1.345438648658635,1.224671035028893,0.2436092874589083,-0.023493538370819925,105,catboost,0.44222566398049185,True,utility_gap;ece;nll,
iris,catboost,gbdt,covariate_shift,0.3,1109676234,test_only,True,low,True,ok,,0.4222222222222222,0.5570370370370371,2.396120242661937,2.181042636585511,0.47485216155007887,-0.4909869269893728,105,catboost,0.44222566398049185,True,utility_gap;ece;nll,
iris,catboost,gbdt,covariate_shift,0.4,3135284708,test_only,True,low,True,ok,,0.35555555555555557,0.6044444444444445,3.0429419855476865,2.769805159595259,0.6124139754962709,-0.688535454088943,105,catboost,0.44222566398049185,True,utility_gap;ece;nll,
iris,hist_gbdt,gbdt,covariate_shift,0.0,1976583830,test_only,True,low,True,ok,,0.9555555555555556,0.9970370370370372,0.3585283214778947,0.326346542065857,0.04406680404287122,0.385578972867965,105,catboost,0.44222566398049185,True,utility_gap,
iris,hist_gbdt,gbdt,covariate_shift,0.05,1678626509,test_only,True,low,True,ok,,0.9555555555555556,0.9740740740740742,0.596045783365616,0.5425442528849057,0.04352250179444339,0.3127914830348989,105,catboost,0.44222566398049185,True,utility_gap,
iris,hist_gbdt,gbdt,covariate_shift,0.1,892935938,test_only,True,low,True,ok,,0.9111111111111111,0.9348148148148149,0.8874742432164464,0.8078138687965759,0.07225650731063846,0.20705638975075139,105,catboost,0.44222566398049185,True,utility_gap;nll,
iris,hist_gbdt,gbdt,covariate_shift,0.2,1428399476,test_only,True,low,True,ok,,0.4888888888888889,0.7385185185185185,6.0736925859103055,5.528513242168152,0.49593388680396944,-1.4259259351964249,105,catboost,0.44222566398049185,True,utility_gap;ece;nll,
iris,hist_gbdt,gbdt,covariate_shift,0.3,1109676234,test_only,True,low,True,ok,,0.3333333333333333,0.6540740740740741,9.643009795851299,8.777445778930703,0.6664614286184902,-2.487600093476983,105,catboost,0.44222566398049185,True,utility_gap;ece;nll,
iris,hist_gbdt,gbdt,covariate_shift,0.4,3135284708,test_only,True,low,True,ok,,0.3333333333333333,0.6444444444444445,10.222414577399107,9.30484273919067,0.6666650686519047,-2.649230279932026,105,catboost,0.44222566398049185,True,utility_gap;ece;nll,
iris,logreg,linear,covariate_shift,0.0,1976583830,test_only,True,low,True,ok,,0.9333333333333333,0.9962962962962963,0.14455370862153893,0.13157845594171078,0.1173281210345474,0.4257645427142809,105,catboost,0.44222566398049185,True,ece,
iris,logreg,linear,covariate_shift,0.05,1678626509,test_only,True,low,True,ok,,0.9555555555555556,0.9955555555555554,0.17140712181310358,0.1560214859974915,0.09122709489236436,0.42672591300005747,105,catboost,0.44222566398049185,False,,
iris,logreg,linear,covariate_shift,0.1,892935938,test_only,True,low,True,ok,,0.9333333333333333,0.9948148148148149,0.23678903559153494,0.21553466863055343,0.0988235184761119,0.4037600809007968,105,catboost,0.44222566398049185,True,utility_gap,
iris,logreg,linear,covariate_shift,0.2,1428399476,test_only,True,low,True,ok,,0.7333333333333333,0.9681481481481482,0.4968123027949542,0.45221804627477724,0.19602857667674112,0.2739807226340705,105,catboost,0.44222566398049185,True,utility_gap;ece,
iris,logreg,linear,covariate_shift,0.3,1109676234,test_only,True,low,True,ok,,0.6444444444444445,0.8859259259259259,0.9186777754179237,0.8362165478156742,0.2727978055703531,0.10131621528196788,105,catboost,0.44222566398049185,True,utility_gap;ece;nll,
iris,logreg,linear,covariate_shift,0.4,3135284708,test_only,True,low,True,ok,,0.6222222222222222,0.8377777777777778,1.4390132163212943,1.3098462771300927,0.3982590428511086,-0.08605013615369397,105,catboost,0.44222566398049185,True,utility_gap;ece;nll,
iris,tabicl,icl,covariate_shift,0.0,1976583830,test_only,True,low,True,ok,,0.9555555555555556,0.9962962962962963,0.1403457987566503,0.1277482513205791,0.04749039135283811,0.4442144833702957,105,catboost,0.44222566398049185,False,,
iris,tabicl,icl,covariate_shift,0.05,1678626509,test_only,True,low,True,ok,,0.9555555555555556,0.9955555555555554,0.22367385970062592,0.20359672107053745,0.04880002577958931,0.42093875630069866,105,catboost,0.44222566398049185,False,,
