dataset_id,model,family,shift_axis,shift_lambda,variant_seed,split_policy,clean_split_passed,leakage_risk_level,applicable,status,error_message,accuracy,auc,nll,nll_norm,ece,utility,n_train,best_gbdt,reference_utility,failed,failure_reason,metric_notes,base_seed
splice,tabicl,icl,covariate_shift,0.2,3090584665,test_only,False,high,True,ok,,0.9665621734587252,0.9977675594463458,0.08541474797951785,0.07774785414340254,0.01017098677348169,0.46884441822731265,2233,,,False,,,2025
splice,tabicl,icl,covariate_shift,0.3,832228469,test_only,False,high,True,ok,,0.9696969696969697,0.9975070244844865,0.08579718518562506,0.07809596349012289,0.010214335257667401,0.4691103479255453,2233,,,False,,,2025
splice,tabicl,icl,covariate_shift,0.4,1306798048,test_only,False,high,True,ok,,0.96760710553814,0.9977534244399475,0.08487128695472208,0.07725317460049061,0.011876479736344776,0.4688035160572865,2233,,,False,,,2025
splice,tabpfn_client,icl,covariate_shift,0.0,1720232854,test_only,False,high,True,ok,,0.9634273772204807,0.9949781559199505,0.10931629156044433,0.0995039766876927,0.01935638725428885,0.45903399069788925,2233,,,False,,,2025
splice,tabpfn_client,icl,covariate_shift,0.05,2447726860,test_only,False,high,True,ok,,0.9644723092998955,0.9955583149034751,0.11270639538556547,0.10258978217165565,0.02297398394243874,0.4577445251712162,2233,,,False,,,2025
splice,tabpfn_client,icl,covariate_shift,0.1,1609574628,test_only,False,high,True,ok,,0.9665621734587252,0.994642547789177,0.12217015042947037,0.11120406324380548,0.02600367041174101,0.4545472646895309,2233,,,False,,,2025
splice,tabpfn_client,icl,covariate_shift,0.2,3090584665,test_only,False,high,True,ok,,0.9665621734587252,0.995228262102969,0.10627878218604317,0.09673911650386603,0.01577426716259159,0.4611376293711698,2233,,,False,,,2025
splice,tabpfn_client,icl,covariate_shift,0.3,832228469,test_only,False,high,True,ok,,0.96760710553814,0.9948521883047583,0.11732108405753636,0.10679025281955407,0.029513000168851732,0.4553996558577498,2233,,,False,,,2025
splice,tabpfn_client,icl,covariate_shift,0.4,1306798048,test_only,False,high,True,ok,,0.9696969696969697,0.9957620230483233,0.10354857005645977,0.09425397032650683,0.021776667925657477,0.46133972883837504,2233,,,False,,,2025
splice,tabicl,icl,label_noise,0.0,3062856719,train_only,False,high,True,ok,,0.9655172413793104,0.9978495316535699,0.08389919284196191,0.07636833640708329,0.011489965868879452,0.46886642818974517,2233,,,False,,,2025
splice,tabicl,icl,label_noise,0.05,4034779622,train_only,False,high,True,ok,,0.9686520376175548,0.9975267529263053,0.11794098942389836,0.10735451500081324,0.041878547542747474,0.45385010515804664,2233,,,False,,,2025
splice,tabicl,icl,label_noise,0.1,1993161620,train_only,False,high,True,ok,,0.9686520376175548,0.9978456349002455,0.1485783924831607,0.1352418810673309,0.0741587452855343,0.43913946448041297,2233,,,False,,,2025
splice,tabicl,icl,label_noise,0.2,871558777,train_only,False,high,True,ok,,0.9655172413793104,0.9968172550242748,0.25259709533532143,0.22992378470620847,0.1643368734562488,0.3918691153622804,2233,,,True,ece,,2025
splice,tabicl,icl,label_noise,0.3,1882451869,train_only,False,high,True,ok,,0.9696969696969697,0.9972873843744242,0.3640592957206427,0.33138105178306887,0.2555330721291442,0.3439842000248444,2233,,,True,ece,,2025
splice,tabicl,icl,label_noise,0.4,1482761673,train_only,False,high,True,ok,,0.9644723092998955,0.9962262781882373,0.5285014696694635,0.48106276902307943,0.36521703194090005,0.27598780666576345,2233,,,True,ece,,2025
splice,tabpfn_client,icl,label_noise,0.0,3062856719,train_only,False,high,True,ok,,0.9634273772204807,0.9949781559199505,0.10931629156044433,0.0995039766876927,0.01935638725428885,0.45903399069788925,2233,,,False,,,2025
splice,tabpfn_client,icl,label_noise,0.05,4034779622,train_only,False,high,True,ok,,0.9592476489028213,0.9969027489498922,0.14421890436412427,0.1312737039733703,0.058969704139794174,0.4416270574479155,2233,,,False,,,2025
splice,tabpfn_client,icl,label_noise,0.1,1993161620,train_only,False,high,True,ok,,0.9571577847439916,0.9948887612299396,0.19764464960222153,0.17990391300085837,0.0918244659492193,0.4194486670519762,2233,,,False,,,2025
splice,tabpfn_client,icl,label_noise,0.2,871558777,train_only,False,high,True,ok,,0.9613375130616509,0.9952951105753393,0.27410920792205246,0.24950495343026396,0.17346083366746107,0.3830102628980449,2233,,,True,ece,,2025
splice,tabpfn_client,icl,label_noise,0.3,1882451869,train_only,False,high,True,ok,,0.9540229885057471,0.9939304527201083,0.40746018334891154,0.3708862421727426,0.2658239953519283,0.3265484350056915,2233,,,True,ece,,2025
splice,tabpfn_client,icl,label_noise,0.4,1482761673,train_only,False,high,True,ok,,0.9644723092998955,0.9963496486363911,0.5506145300993455,0.5011909440471276,0.37680135295726763,0.2676756696121294,2233,,,True,ece,,2025
steel-plates-fault,tabicl,icl,covariate_shift,0.0,2154282905,test_only,True,low,True,ok,,1.0,1.0,0.00043329916638645285,0.0006251185585670573,0.00038435007479208614,0.49973559441747145,1358,,,False,,,2025
steel-plates-fault,tabicl,icl,covariate_shift,0.05,1947302735,test_only,True,low,True,ok,,0.6535162950257289,0.8989501312335957,0.764144651638946,1.1024276994413318,0.23209627664909022,0.03551242502340025,1358,,,True,ece;nll,,2025
steel-plates-fault,tabicl,icl,covariate_shift,0.1,2571753725,test_only,True,low,True,ok,,0.6535162950257289,0.7525791949273668,0.7815691228714436,1.1275658976785687,0.22447216624802196,-0.02173404007473733,1358,,,True,ece;nll,,2025
steel-plates-fault,tabicl,icl,covariate_shift,0.2,2899429701,test_only,True,low,True,ok,,0.6535162950257289,0.7556716301551415,0.7554417959312353,1.0898721326702454,0.20487918767530597,-0.005424962527975995,1358,,,True,ece;nll,,2025
steel-plates-fault,tabicl,icl,covariate_shift,0.3,680999266,test_only,True,low,True,ok,,0.6535162950257289,0.6777045814817703,0.7416395776792302,1.0699597408448105,0.19181173858013273,-0.024126222196990746,1358,,,True,ece;nll,,2025
steel-plates-fault,tabicl,icl,covariate_shift,0.4,36990496,test_only,True,low,True,ok,,0.6535162950257289,0.641634832774616,0.7160296560180137,1.0330124338666187,0.16867289452329504,-0.021038673339669668,1358,,,True,ece;nll,,2025
steel-plates-fault,tabpfn_client,icl,covariate_shift,0.0,2154282905,test_only,True,low,True,ok,,1.0,1.0,1.6549171890777494e-05,2.387540821764372e-05,1.6547804834954327e-05,0.4999895278165677,1358,,,False,,,2025
steel-plates-fault,tabpfn_client,icl,covariate_shift,0.05,1947302735,test_only,True,low,True,ok,,0.346483704974271,0.7100517138328006,0.723970106936889,1.0444680830297024,0.24017673538886108,-0.06088511639906211,1358,,,True,ece;nll,,2025
steel-plates-fault,tabpfn_client,icl,covariate_shift,0.1,2571753725,test_only,True,low,True,ok,,0.3567753001715266,0.7244224422442245,0.7025984645484484,1.0136353205402469,0.20892859966646318,-0.038812166284159205,1358,,,True,ece;nll,,2025
steel-plates-fault,tabpfn_client,icl,covariate_shift,0.2,2899429701,test_only,True,low,True,ok,,0.346483704974271,0.7105714508458719,0.7203719803801358,1.0392770836897836,0.2301891419197432,-0.05714838994868792,1358,,,True,ece;nll,,2025
steel-plates-fault,tabpfn_client,icl,covariate_shift,0.3,680999266,test_only,True,low,True,ok,,0.346483704974271,0.6888334502741612,0.718689087513745,1.0368491824970942,0.21755040602718856,-0.0615005726124689,1358,,,True,ece;nll,,2025
steel-plates-fault,tabpfn_client,icl,covariate_shift,0.4,36990496,test_only,True,low,True,ok,,0.346483704974271,0.680218809282503,0.7863603575770713,1.134478188228113,0.28615372412195184,-0.10752506229780759,1358,,,True,ece;nll,,2025
steel-plates-fault,tabicl,icl,label_noise,0.0,1122989399,train_only,True,low,True,ok,,1.0,1.0,0.00043329916638645285,0.0006251185585670573,0.00038435007479208614,0.49973559441747145,1358,,,False,,,2025
steel-plates-fault,tabicl,icl,label_noise,0.05,271674943,train_only,True,low,True,ok,,1.0,1.0,0.039471024320341046,0.0569446510457637,0.03846982972053974,0.475222638742163,1358,,,False,,,2025
steel-plates-fault,tabicl,icl,label_noise,0.1,1188870160,train_only,True,low,True,ok,,1.0,1.0,0.08728525427386516,0.12592600348363747,0.08337397845705918,0.4455474032634969,1358,,,False,,,2025
steel-plates-fault,tabicl,icl,label_noise,0.2,3372865278,train_only,True,low,True,ok,,1.0,1.0,0.20642903807180313,0.2978141495216694,0.1849389952832297,0.3736679560868532,1358,,,True,ece,,2025
