summary,role,reference,measures,min_ICL,best_GBDT,margin,ICL_leads,A_margin,T_margin,ci95_lo,ci95_hi,sig
aure,admissibility,absolute,combined,0.23461538461538464,0.15769230769230771,0.07692307692307693,True,0.0,-0.00038461538461537215,-0.00399999999999995,0.13100000000000003,False
robust_fraction,admissibility,absolute,combined,0.6923076923076923,0.5961538461538461,0.09615384615384615,True,,,-0.00666666666666671,0.18000000000000005,False
abs_utility_area,admissibility,absolute,combined,0.04235585428073034,0.014123054270247879,0.02823280001048246,True,,,0.005292500501251851,0.048172392750133665,True
abs_ece_radius,calibration_tolerance,absolute,calibration,0.26153846153846155,0.2692307692307692,-0.007692307692307665,False,,,-0.04799999999999999,0.01866666666666672,False
self_ref_radius,calibration_tolerance,self_ref,combined,0.19230769230769232,0.2,-0.007692307692307693,False,,,-0.04200000000000004,0.022999999999999993,False
utility_drop,calibration_tolerance,self_ref,combined,0.1271427067397851,0.18602360010055646,-0.058880893360771375,False,,,-0.1525876418432618,0.008813895067335875,False
abs_auc_radius,discrimination,absolute,discrimination,0.3596153846153846,0.3096153846153846,0.04999999999999999,True,,,0.023999999999999966,0.06934999999999988,True
auc_retention,discrimination,self_ref,discrimination,0.9823085923266413,0.9705349436050195,0.011773648721621788,True,,,0.006333947754093794,0.01652153430437453,True
