dataset_id,model,family,shift_axis,shift_lambda,variant_seed,split_policy,clean_split_passed,leakage_risk_level,applicable,status,error_message,accuracy,auc,nll,nll_norm,ece,brier,ece_adaptive,ece_classwise,calib_slope,calib_intercept,utility,n_train,best_gbdt,reference_utility,failed,failure_reason,metric_notes,base_seed
GesturePhaseSegmentation,tabpfn_client,icl,covariate_shift,0.0,3769533927,test_only,True,low,True,ok,,0.7923700202565834,0.9541907239888952,0.5795858612549147,0.3601169431744987,0.051438619940852186,0.2932740394977585,0.05192162014272647,0.025916099597507188,1.2385499644270936,0.2547949837731711,0.3344994494940807,6911,,,False,,,42
GesturePhaseSegmentation,tabpfn_client,icl,covariate_shift,0.05,576091290,test_only,True,low,True,ok,,0.43821742066171504,0.809308726642298,1.3653142073279125,0.8483174136633969,0.15774488259976627,0.6902357840242491,0.15747135210326946,0.10206473239807116,1.1601797375016254,-0.8141707364586993,0.06294646680508925,6911,,,True,ece;nll,,42
GesturePhaseSegmentation,tabpfn_client,icl,covariate_shift,0.1,1248011282,test_only,True,low,True,ok,,0.37035786630654965,0.7181966517392986,1.9979072428898375,1.2413695660171318,0.3024812701888131,0.8817159741803062,0.30248127018881305,0.13537942617956272,0.41997367131924856,-0.9114543514588851,-0.12598461578816525,6911,,,True,ece;nll,,42
GesturePhaseSegmentation,tabpfn_client,icl,covariate_shift,0.2,1130171545,test_only,True,low,True,ok,,0.33659689399054693,0.6321253512355193,2.837322251850138,1.762927435677836,0.3783947263618182,0.999383688960277,0.3779105777929193,0.16497671292246976,-0.006061679978408005,-0.671993172861675,-0.33282376894470056,6911,,,True,ece;nll,,42
GesturePhaseSegmentation,tabpfn_client,icl,covariate_shift,0.3,895557003,test_only,True,low,True,ok,,0.3065496286293045,0.5825145038555878,3.652088017124319,2.2691698691258813,0.4619324855323935,1.098474110305512,0.46193248553239363,0.192163119671041,-0.29174019408628094,-0.4078201352905395,-0.5232749372003916,6911,,,True,ece;nll,,42
GesturePhaseSegmentation,tabpfn_client,icl,covariate_shift,0.4,1723381249,test_only,True,low,True,ok,,0.29439567859554355,0.5521030815904368,4.0239172823089095,2.5002003812766973,0.4645505103463553,1.1021360486792182,0.4645505103463554,0.1938064357911199,-0.4343787176972652,-0.32930747087644413,-0.6055747861062959,6911,,,True,ece;nll,,42
GesturePhaseSegmentation,tabpfn_client,icl,label_noise,0.0,21559019,train_only,True,low,True,ok,,0.7923700202565834,0.9541907239888952,0.5795858612549147,0.3601169431744987,0.051438619940852186,0.2932740394977585,0.05192162014272647,0.025916099597507188,1.2385499644270936,0.2547949837731711,0.3344994494940807,6911,,,False,,,42
GesturePhaseSegmentation,tabpfn_client,icl,label_noise,0.05,1868621072,train_only,True,low,True,ok,,0.763673193787981,0.9414982009558657,0.6707020744614299,0.4167306295444885,0.0764478097599141,0.33719075894995015,0.07576395888087951,0.03620763384928788,1.385707152119676,0.3466938056216064,0.3037665985874207,6911,,,False,,,42
GesturePhaseSegmentation,tabpfn_client,icl,label_noise,0.1,4024946937,train_only,True,low,True,ok,,0.7400405131667792,0.9353679921898916,0.727549350262155,0.45205182793402415,0.10183240377235418,0.36501123305274685,0.10081232163177996,0.04762619520668594,1.6043003282118773,0.45584941734680257,0.2824028451068009,6911,,,True,ece,,42
GesturePhaseSegmentation,tabpfn_client,icl,label_noise,0.2,948246684,train_only,True,low,True,ok,,0.7015530047265361,0.9093897322475197,0.8874206146229883,0.5513854295136249,0.1576175803801057,0.4423895030701296,0.15690822315817196,0.06699264232736549,1.8102965862550202,0.8247048976021436,0.2265802120655037,6911,,,True,ece,,42
