dataset_id,model,family,shift_axis,shift_lambda,seed,split_policy,clean_split_passed,leakage_risk_level,applicable,status,error_message,accuracy,auc,nll,nll_norm,ece,utility,n_train,best_gbdt,reference_utility,failed,failure_reason,metric_notes
GesturePhaseSegmentation,catboost,gbdt,covariate_shift,0.0,3769533927,test_only,True,low,True,ok,,0.6397704253882511,0.87123247130408,0.9522386353500565,0.5916591301803614,0.03663008368014782,0.21607317297452766,6911,catboost,0.21607317297452766,False,,
GesturePhaseSegmentation,catboost,gbdt,covariate_shift,0.05,576091290,test_only,True,low,True,ok,,0.3723835246455098,0.7498292424228373,1.6662065323597033,1.035272326746514,0.26678743500454566,-0.04564142148004379,6911,catboost,0.21607317297452766,True,utility_gap;ece;nll,
GesturePhaseSegmentation,catboost,gbdt,covariate_shift,0.1,1248011282,test_only,True,low,True,ok,,0.34402430790006755,0.6962282328928715,1.9555516964119009,1.2150525853180263,0.30807806021035505,-0.13084785993996373,6911,catboost,0.21607317297452766,True,utility_gap;ece;nll,
GesturePhaseSegmentation,catboost,gbdt,covariate_shift,0.2,1130171545,test_only,True,low,True,ok,,0.3163403106009453,0.6526271294400724,2.463796053695319,1.5308425597910111,0.389244495715496,-0.26123112518623537,6911,catboost,0.21607317297452766,True,utility_gap;ece;nll,
GesturePhaseSegmentation,catboost,gbdt,covariate_shift,0.3,895557003,test_only,True,low,True,ok,,0.299797434166104,0.5942133189331065,3.25075180265944,2.0198056585749433,0.465334231110641,-0.44606426704310825,6911,catboost,0.21607317297452766,True,utility_gap;ece;nll,
GesturePhaseSegmentation,catboost,gbdt,covariate_shift,0.4,1723381249,test_only,True,low,True,ok,,0.3099257258609048,0.6054434430356566,3.2567936338509194,2.0235596593629213,0.3902864504194462,-0.4267311239511501,6911,catboost,0.21607317297452766,True,utility_gap;ece;nll,
GesturePhaseSegmentation,hist_gbdt,gbdt,covariate_shift,0.0,3769533927,test_only,True,low,True,ok,,0.6549628629304524,0.8837679531210488,0.9122866745010529,0.5668355812007176,0.03516079062161908,0.23048038054739584,6911,catboost,0.21607317297452766,False,,
GesturePhaseSegmentation,hist_gbdt,gbdt,covariate_shift,0.05,576091290,test_only,True,low,True,ok,,0.4081701553004727,0.7872461651110058,1.4886695244935386,0.9249623815820813,0.19210884166287975,0.020851198276722584,6911,catboost,0.21607317297452766,True,utility_gap;ece;nll,
GesturePhaseSegmentation,hist_gbdt,gbdt,covariate_shift,0.1,1248011282,test_only,True,low,True,ok,,0.34908845374746794,0.7039358761431838,2.17746725407316,1.3529364738152445,0.3496625805719473,-0.17707263354672828,6911,catboost,0.21607317297452766,True,utility_gap;ece;nll,
GesturePhaseSegmentation,hist_gbdt,gbdt,covariate_shift,0.2,1130171545,test_only,True,low,True,ok,,0.3224172856178258,0.6486186416663242,2.8012877107414016,1.7405379164361536,0.40420345154287024,-0.32762294781353274,6911,catboost,0.21607317297452766,True,utility_gap;ece;nll,
GesturePhaseSegmentation,hist_gbdt,gbdt,covariate_shift,0.3,895557003,test_only,True,low,True,ok,,0.3099257258609048,0.6271829115268852,3.1783614197367687,1.9748269847389401,0.3882414974169442,-0.4040935169915253,6911,catboost,0.21607317297452766,True,utility_gap;ece;nll,
