dataset_id,model,family,shift_axis,shift_lambda,seed,split_policy,clean_split_passed,leakage_risk_level,applicable,status,error_message,accuracy,auc,nll,nll_norm,ece,utility,n_train,best_gbdt,reference_utility,failed,failure_reason,metric_notes
car,hist_gbdt,gbdt,covariate_shift,0.0,753924289,test_only,True,low,True,ok,,0.9922928709055877,0.9999892380542402,0.016129245930106288,0.011634791558321419,0.009902520549796168,0.4933692223773665,1209,hist_gbdt,0.4933692223773665,False,,
car,hist_gbdt,gbdt,covariate_shift,0.05,721500663,test_only,True,low,True,ok,,0.9922928709055877,0.9999892380542402,0.016129245930106288,0.011634791558321419,0.009902520549796168,0.4933692223773665,1209,hist_gbdt,0.4933692223773665,False,,
car,hist_gbdt,gbdt,covariate_shift,0.1,3859582947,test_only,True,low,True,ok,,0.9922928709055877,0.9999892380542402,0.016129245930106288,0.011634791558321419,0.009902520549796168,0.4933692223773665,1209,hist_gbdt,0.4933692223773665,False,,
car,hist_gbdt,gbdt,covariate_shift,0.2,1810657330,test_only,True,low,True,ok,,0.9922928709055877,0.9999892380542402,0.016129245930106288,0.011634791558321419,0.009902520549796168,0.4933692223773665,1209,hist_gbdt,0.4933692223773665,False,,
car,hist_gbdt,gbdt,covariate_shift,0.3,2876542023,test_only,True,low,True,ok,,0.9922928709055877,0.9999892380542402,0.016129245930106288,0.011634791558321419,0.009902520549796168,0.4933692223773665,1209,hist_gbdt,0.4933692223773665,False,,
car,hist_gbdt,gbdt,covariate_shift,0.4,1149131185,test_only,True,low,True,ok,,0.9922928709055877,0.9999892380542402,0.016129245930106288,0.011634791558321419,0.009902520549796168,0.4933692223773665,1209,hist_gbdt,0.4933692223773665,False,,
car,logreg,linear,covariate_shift,0.0,753924289,test_only,True,low,True,ok,,0.8959537572254336,0.9874833511741763,0.22599314419010796,0.16301959419898662,0.04949749726950016,0.4212068587811807,1209,hist_gbdt,0.4933692223773665,True,utility_gap,
car,logreg,linear,covariate_shift,0.05,721500663,test_only,True,low,True,ok,,0.8959537572254336,0.9874833511741763,0.22599314419010796,0.16301959419898662,0.04949749726950016,0.4212068587811807,1209,hist_gbdt,0.4933692223773665,True,utility_gap,
car,logreg,linear,covariate_shift,0.1,3859582947,test_only,True,low,True,ok,,0.8959537572254336,0.9874833511741763,0.22599314419010796,0.16301959419898662,0.04949749726950016,0.4212068587811807,1209,hist_gbdt,0.4933692223773665,True,utility_gap,
car,logreg,linear,covariate_shift,0.2,1810657330,test_only,True,low,True,ok,,0.8959537572254336,0.9874833511741763,0.22599314419010796,0.16301959419898662,0.04949749726950016,0.4212068587811807,1209,hist_gbdt,0.4933692223773665,True,utility_gap,
