aure,robust_fraction,abs_utility_area,abs_ece_radius,abs_auc_radius,self_ref_radius,auc_retention,utility_drop,admitted,rho_grid,model,dataset_id
0.0,0.0,0.0,0.05,0.0,0.05,0.9938235052929596,0.09708679332630263,False,0.0,logreg,first-order-theorem-proving
0.0,0.0,0.0,0.1,0.0,0.1,0.997727063841468,0.08696519270571762,False,0.0,logreg,first-order-theorem-proving
0.0,0.0,0.0,0.2,0.0,0.2,0.978376895065111,0.023637746053598984,False,0.0,logreg,first-order-theorem-proving
0.0,0.0,0.0,0.2,0.0,0.2,0.978905320409978,0.023163001714787017,False,0.0,logreg,first-order-theorem-proving
0.0,0.0,0.0,0.2,0.0,0.2,0.9764055552928239,0.0223100532092566,False,0.0,logreg,first-order-theorem-proving
0.0,0.0,0.0042230695928340166,0.0,0.4,0.05,1.0,0.23911305689582685,False,0.0,logreg,ilpd
0.0,0.16666666666666666,0.006274739934608313,0.0,0.4,0.05,1.0,0.18855798517889755,True,0.0,logreg,ilpd
0.0,0.16666666666666666,0.010569150713743673,0.0,0.4,0.05,1.0,0.21669471622415354,True,0.0,logreg,ilpd
0.0,0.0,0.010598245251090014,0.4,0.1,0.1,0.9206327372764787,0.04596076274082098,False,0.0,logreg,ilpd
0.0,0.16666666666666666,0.004389469098156666,0.0,0.0,0.0,0.8545911949685534,0.0915974119025655,True,0.0,logreg,ilpd
0.0,0.16666666666666666,0.014758907636710021,0.1,0.2,0.1,0.9264480408858604,0.0695279543018111,True,0.0,logreg,ilpd
0.4,1.0,0.02153404421021282,0.4,0.0,0.4,1.0,0.0019374136265859153,True,0.4,logreg,kc1
0.3,0.8333333333333334,0.007024408135355491,0.4,0.0,0.4,1.0,0.0048314222239757175,True,0.3,logreg,kc1
0.4,1.0,0.014023602799184307,0.4,0.0,0.4,1.0,0.0028355426686951235,True,0.4,logreg,kc1
0.1,0.5,0.007145816002751798,0.1,0.0,0.1,0.9320970582325756,0.08875486730718422,True,0.1,logreg,kc1
0.05,0.3333333333333333,0.002282287362422535,0.1,0.0,0.1,0.9789666783330719,0.0755593470448804,True,0.05,logreg,kc1
0.05,0.3333333333333333,0.0042588649858320005,0.1,0.0,0.1,0.9785185906170918,0.07447978949461595,True,0.05,logreg,kc1
0.0,0.0,0.0,0.4,0.4,0.4,1.0,-0.0,False,0.0,logreg,kr-vs-kp
0.0,0.0,0.0,0.4,0.4,0.4,1.0,-0.0,False,0.0,logreg,kr-vs-kp
0.0,0.0,0.0,0.4,0.4,0.4,1.0,-0.0,False,0.0,logreg,kr-vs-kp
0.0,0.0,0.0,0.05,0.3,0.0,0.9712825013713658,0.16360507108286043,False,0.0,logreg,kr-vs-kp
0.0,0.0,0.0,0.0,0.3,0.0,0.9668005530470088,0.17196123867939508,False,0.0,logreg,kr-vs-kp
0.0,0.0,0.0,0.05,0.3,0.0,0.9618110046061098,0.1619368808996231,False,0.0,logreg,kr-vs-kp
0.3,0.8333333333333334,0.016934249402405694,0.4,0.4,0.3,0.9987532284137572,0.022177834714779864,True,0.3,logreg,mfeat-factors
0.2,0.6666666666666666,0.017440106679073076,0.3,0.4,0.2,0.9985475972596642,0.04998612630131229,True,0.2,logreg,mfeat-factors
0.2,0.6666666666666666,0.01615665308062636,0.3,0.4,0.2,0.9992173326150627,0.0385462356106203,True,0.2,logreg,mfeat-factors
0.05,0.3333333333333333,0.004961072050696393,0.1,0.4,0.05,0.9857485274717108,0.08791471287939262,True,0.05,logreg,mfeat-factors
0.05,0.3333333333333333,0.006619690799691787,0.1,0.4,0.05,0.9845961219795711,0.0927438244404098,True,0.05,logreg,mfeat-factors
0.0,0.16666666666666666,0.004738466094991632,0.1,0.4,0.05,0.9840642976117501,0.08960253972058772,True,0.0,logreg,mfeat-factors
0.0,0.16666666666666666,0.001130290974822599,0.05,0.2,0.05,0.9618942363702198,0.35942330764764757,True,0.0,logreg,mfeat-fourier
0.0,0.16666666666666666,0.0013520070542854812,0.05,0.1,0.05,0.9479965074122584,0.45101074853440243,True,0.0,logreg,mfeat-fourier
0.05,0.3333333333333333,0.0021191391050845443,0.05,0.2,0.05,0.9659004990170879,0.3222013164773718,True,0.05,logreg,mfeat-fourier
