summary,role,reference,measures,min_ICL,best_GBDT,margin,ICL_leads,A_margin,T_margin,ci95_lo,ci95_hi,sig
aure,admissibility,absolute,combined,0.08882575757575759,0.0744318181818182,0.01439393939393939,True,0.045454545454545414,-0.024617126833477138,-0.0022727272727272596,0.024431818181818193,False
robust_fraction,admissibility,absolute,combined,0.4053030303030303,0.35984848484848486,0.045454545454545414,True,,,0.015751262626262526,0.0751262626262626,True
abs_utility_area,admissibility,absolute,combined,0.020301451549598833,0.010127276316910891,0.010174175232687942,True,,,0.006007558171110998,0.015278997666676852,True
abs_ece_radius,calibration_tolerance,absolute,calibration,0.13579545454545455,0.19393939393939394,-0.05814393939393939,False,,,-0.09867424242424246,-0.019886363636363646,True
self_ref_radius,calibration_tolerance,self_ref,combined,0.0893939393939394,0.11496212121212122,-0.025568181818181823,False,,,-0.04280303030303029,-0.008712121212121213,True
utility_drop,calibration_tolerance,self_ref,combined,0.1464509318361214,0.2052080877348535,-0.058757155898732094,False,,,-0.11429607019543371,-0.01731999068462829,True
abs_auc_radius,discrimination,absolute,discrimination,0.26723484848484846,0.20625000000000002,0.06098484848484845,True,,,0.039199810606060696,0.08143939393939381,True
auc_retention,discrimination,self_ref,discrimination,0.9457142732015889,0.931421812967802,0.01429246023378683,True,,,0.0006060826652494692,0.02588543677544772,True
