sel_acc_80,cov_at_risk10,aurc,accuracy,model,family,dataset_id,shift_axis,shift_lambda,status,seed
0.9523809523809523,1.0,0.04451411551725962,0.919047619047619,hist_gbdt,gbdt,breast-w,label_noise,0.2,ok,42
0.9226190476190477,0.8285714285714286,0.05066691105564349,0.8285714285714286,hist_gbdt,gbdt,breast-w,label_noise,0.3,ok,42
0.7738095238095238,0.05238095238095238,0.23615634867021765,0.7095238095238096,hist_gbdt,gbdt,breast-w,label_noise,0.4,ok,42
1.0,1.0,0.0031549585543859593,0.9571428571428572,hist_gbdt,gbdt,breast-w,covariate_shift,0.0,ok,42
0.9940476190476191,1.0,0.0036658448855350443,0.9619047619047619,hist_gbdt,gbdt,breast-w,covariate_shift,0.05,ok,42
0.9880952380952381,1.0,0.01258771779325826,0.9428571428571428,hist_gbdt,gbdt,breast-w,covariate_shift,0.1,ok,42
0.7023809523809523,0.37142857142857144,0.16693272425937009,0.6714285714285714,hist_gbdt,gbdt,breast-w,covariate_shift,0.2,ok,42
0.6726190476190477,0.3619047619047619,0.1931430609803055,0.6761904761904762,hist_gbdt,gbdt,breast-w,covariate_shift,0.3,ok,42
0.44047619047619047,0.3619047619047619,0.2902310039339299,0.42857142857142855,hist_gbdt,gbdt,breast-w,covariate_shift,0.4,ok,42
0.9940476190476191,1.0,0.0044227581031666885,0.9619047619047619,xgboost,gbdt,breast-w,label_noise,0.0,ok,42
0.9821428571428571,1.0,0.019829944598369766,0.9523809523809523,xgboost,gbdt,breast-w,label_noise,0.05,ok,42
0.9523809523809523,1.0,0.01805389119391144,0.9238095238095239,xgboost,gbdt,breast-w,label_noise,0.1,ok,42
0.9166666666666666,0.9285714285714286,0.059395918549396055,0.8761904761904762,xgboost,gbdt,breast-w,label_noise,0.2,ok,42
0.8869047619047619,0.7333333333333333,0.08319778463755567,0.8333333333333334,xgboost,gbdt,breast-w,label_noise,0.3,ok,42
0.6845238095238095,0.009523809523809525,0.30556071039343213,0.6666666666666666,xgboost,gbdt,breast-w,label_noise,0.4,ok,42
0.9940476190476191,1.0,0.0044227581031666885,0.9619047619047619,xgboost,gbdt,breast-w,covariate_shift,0.0,ok,42
0.9940476190476191,1.0,0.0044227581031666885,0.9619047619047619,xgboost,gbdt,breast-w,covariate_shift,0.05,ok,42
0.9880952380952381,1.0,0.005142719705499539,0.9619047619047619,xgboost,gbdt,breast-w,covariate_shift,0.1,ok,42
0.9702380952380952,1.0,0.020812494635566517,0.9,xgboost,gbdt,breast-w,covariate_shift,0.2,ok,42
0.5059523809523809,0.3523809523809524,0.28234745676360334,0.5142857142857142,xgboost,gbdt,breast-w,covariate_shift,0.3,ok,42
0.4523809523809524,0.30952380952380953,0.3020621802761055,0.3952380952380952,xgboost,gbdt,breast-w,covariate_shift,0.4,ok,42
1.0,1.0,0.00221506523551128,0.9666666666666667,catboost,gbdt,breast-w,label_noise,0.0,ok,42
0.9940476190476191,1.0,0.0028125231661476446,0.9619047619047619,catboost,gbdt,breast-w,label_noise,0.05,ok,42
1.0,1.0,0.0028530697500399067,0.9523809523809523,catboost,gbdt,breast-w,label_noise,0.1,ok,42
0.9880952380952381,1.0,0.019202889597005446,0.9380952380952381,catboost,gbdt,breast-w,label_noise,0.2,ok,42
0.9642857142857143,1.0,0.02139494380841954,0.9095238095238095,catboost,gbdt,breast-w,label_noise,0.3,ok,42
0.8630952380952381,0.0761904761904762,0.14378121973760072,0.8095238095238095,catboost,gbdt,breast-w,label_noise,0.4,ok,42
1.0,1.0,0.00221506523551128,0.9666666666666667,catboost,gbdt,breast-w,covariate_shift,0.0,ok,42
1.0,1.0,0.0024894555752707436,0.9619047619047619,catboost,gbdt,breast-w,covariate_shift,0.05,ok,42
0.9880952380952381,1.0,0.006228873973923646,0.9571428571428572,catboost,gbdt,breast-w,covariate_shift,0.1,ok,42
0.6666666666666666,0.38571428571428573,0.18679617107007418,0.6476190476190476,catboost,gbdt,breast-w,covariate_shift,0.2,ok,42
0.42857142857142855,0.37142857142857144,0.2970605664980827,0.35714285714285715,catboost,gbdt,breast-w,covariate_shift,0.3,ok,42
0.42857142857142855,0.38095238095238093,0.30190357094772224,0.34285714285714286,catboost,gbdt,breast-w,covariate_shift,0.4,ok,42
1.0,1.0,0.0016488134222590624,0.9714285714285714,tabicl,icl,breast-w,label_noise,0.0,ok,42
1.0,1.0,0.001911243175243712,0.9714285714285714,tabicl,icl,breast-w,label_noise,0.05,ok,42
1.0,1.0,0.00214870054974485,0.9619047619047619,tabicl,icl,breast-w,label_noise,0.1,ok,42
0.9880952380952381,1.0,0.009076893370179657,0.9714285714285714,tabicl,icl,breast-w,label_noise,0.2,ok,42
1.0,1.0,0.0018083214206548925,0.9666666666666667,tabicl,icl,breast-w,label_noise,0.3,ok,42
0.8988095238095238,0.7904761904761904,0.05331020678660514,0.8476190476190476,tabicl,icl,breast-w,label_noise,0.4,ok,42
1.0,1.0,0.0016488134222590624,0.9714285714285714,tabicl,icl,breast-w,covariate_shift,0.0,ok,42
0.9821428571428571,1.0,0.018245784029716654,0.9714285714285714,tabicl,icl,breast-w,covariate_shift,0.05,ok,42
0.9761904761904762,1.0,0.0226754473185928,0.9571428571428572,tabicl,icl,breast-w,covariate_shift,0.1,ok,42
0.8333333333333334,0.3904761904761905,0.10750579798352423,0.780952380952381,tabicl,icl,breast-w,covariate_shift,0.2,ok,42
0.42857142857142855,0.38095238095238093,0.30635644141786295,0.3523809523809524,tabicl,icl,breast-w,covariate_shift,0.3,ok,42
0.42857142857142855,0.2857142857142857,0.325728177776312,0.34285714285714286,tabicl,icl,breast-w,covariate_shift,0.4,ok,42
1.0,1.0,0.0017179866251396199,0.9714285714285714,tabpfn,icl,breast-w,label_noise,0.0,ok,42
1.0,1.0,0.0018086670963636147,0.9714285714285714,tabpfn,icl,breast-w,label_noise,0.05,ok,42
1.0,1.0,0.00228347013098518,0.9523809523809523,tabpfn,icl,breast-w,label_noise,0.1,ok,42
0.9940476190476191,1.0,0.003862184351563918,0.9809523809523809,tabpfn,icl,breast-w,label_noise,0.2,ok,42
1.0,1.0,0.0031606111206595737,0.9476190476190476,tabpfn,icl,breast-w,label_noise,0.3,ok,42
0.9642857142857143,1.0,0.01402183937971763,0.919047619047619,tabpfn,icl,breast-w,label_noise,0.4,ok,42
1.0,1.0,0.0017179866251396199,0.9714285714285714,tabpfn,icl,breast-w,covariate_shift,0.0,ok,42
0.9821428571428571,1.0,0.010557849748966385,0.9714285714285714,tabpfn,icl,breast-w,covariate_shift,0.05,ok,42
0.9821428571428571,1.0,0.016659092011735033,0.9619047619047619,tabpfn,icl,breast-w,covariate_shift,0.1,ok,42
0.7857142857142857,0.3904761904761905,0.12015747832023771,0.7285714285714285,tabpfn,icl,breast-w,covariate_shift,0.2,ok,42
0.42857142857142855,0.38095238095238093,0.2950470755640088,0.3523809523809524,tabpfn,icl,breast-w,covariate_shift,0.3,ok,42
0.42857142857142855,0.38095238095238093,0.3032907216079578,0.34285714285714286,tabpfn,icl,breast-w,covariate_shift,0.4,ok,42
0.8073959938366718,0.5406905055487053,0.10972578139497935,0.7540073982737361,logreg,linear,phoneme,label_noise,0.0,ok,42
0.8112480739599384,0.5351418002466092,0.11031183913899466,0.7552404438964242,logreg,linear,phoneme,label_noise,0.05,ok,42
0.8058551617873652,0.5369913686806412,0.11236229427376501,0.7564734895191122,logreg,linear,phoneme,label_noise,0.1,ok,42
0.810477657935285,0.5184956843403206,0.11376879214421712,0.7681874229346486,logreg,linear,phoneme,label_noise,0.2,ok,42
0.8220338983050848,0.5086313193588162,0.10884642790436856,0.7472256473489519,logreg,linear,phoneme,label_noise,0.3,ok,42
0.812788906009245,0.43279901356350187,0.12028572560565066,0.7583230579531443,logreg,linear,phoneme,label_noise,0.4,ok,42
0.8073959938366718,0.5406905055487053,0.10972578139497935,0.7540073982737361,logreg,linear,phoneme,covariate_shift,0.0,ok,42
0.8073959938366718,0.5123304562268804,0.11072997624000755,0.7620221948212084,logreg,linear,phoneme,covariate_shift,0.05,ok,42
0.8066255778120185,0.48520345252774355,0.11265075352029223,0.7663378545006165,logreg,linear,phoneme,covariate_shift,0.1,ok,42
0.8050847457627118,0.44636251541307026,0.1196342405894004,0.7620221948212084,logreg,linear,phoneme,covariate_shift,0.2,ok,42
0.7973805855161787,0.36189889025893957,0.13521685632741573,0.750924784217016,logreg,linear,phoneme,covariate_shift,0.3,ok,42
0.7765793528505393,0.12577065351418001,0.16961986383085897,0.7318125770653514,logreg,linear,phoneme,covariate_shift,0.4,ok,42
0.9437596302003082,0.9808877928483354,0.026261954181381445,0.8951911220715166,hist_gbdt,gbdt,phoneme,label_noise,0.0,ok,42
0.9375963020030816,0.9340320591861899,0.03501396089605155,0.8736128236744759,hist_gbdt,gbdt,phoneme,label_noise,0.05,ok,42
0.9337442218798151,0.9469790382244143,0.03426827529096147,0.8853267570900123,hist_gbdt,gbdt,phoneme,label_noise,0.1,ok,42
0.8852080123266564,0.718865598027127,0.07373177960723908,0.8347718865598027,hist_gbdt,gbdt,phoneme,label_noise,0.2,ok,42
0.864406779661017,0.531442663378545,0.10038132525421786,0.8070283600493219,hist_gbdt,gbdt,phoneme,label_noise,0.3,ok,42
0.6941448382126348,0.032675709001233046,0.2573708355769725,0.6602959309494452,hist_gbdt,gbdt,phoneme,label_noise,0.4,ok,42
0.9437596302003082,0.9808877928483354,0.026261954181381445,0.8951911220715166,hist_gbdt,gbdt,phoneme,covariate_shift,0.0,ok,42
0.8983050847457628,0.7965474722564735,0.05170450459158488,0.8224414303329223,hist_gbdt,gbdt,phoneme,covariate_shift,0.05,ok,42
0.8289676425269645,0.5752157829839704,0.0899065535996618,0.7651048088779285,hist_gbdt,gbdt,phoneme,covariate_shift,0.1,ok,42
0.765793528505393,0.4395807644882861,0.13463277261964704,0.7022194821208385,hist_gbdt,gbdt,phoneme,covariate_shift,0.2,ok,42
0.7357473035439137,0.41430332922318125,0.1473032453173723,0.6609124537607891,hist_gbdt,gbdt,phoneme,covariate_shift,0.3,ok,42
0.6964560862865947,0.3600493218249075,0.17151213182125388,0.6393341553637485,hist_gbdt,gbdt,phoneme,covariate_shift,0.4,ok,42
0.9468412942989214,0.9753390875462392,0.026139719003816956,0.8847102342786684,xgboost,gbdt,phoneme,label_noise,0.0,ok,42
0.9422187981510015,0.9451294697903823,0.032337861903382364,0.8816276202219482,xgboost,gbdt,phoneme,label_noise,0.05,ok,42
0.9206471494607088,0.8859432799013564,0.04780800686627226,0.8680641183723797,xgboost,gbdt,phoneme,label_noise,0.1,ok,42
0.8605546995377504,0.499383477188656,0.10549745164528143,0.8002466091245376,xgboost,gbdt,phoneme,label_noise,0.2,ok,42
0.7812018489984591,0.22318125770653513,0.16078854434949058,0.7348951911220715,xgboost,gbdt,phoneme,label_noise,0.3,ok,42
0.6417565485362096,0.0012330456226880395,0.333838455011912,0.6128236744759556,xgboost,gbdt,phoneme,label_noise,0.4,ok,42
0.9468412942989214,0.9753390875462392,0.026139719003816956,0.8847102342786684,xgboost,gbdt,phoneme,covariate_shift,0.0,ok,42
0.8798151001540832,0.7466091245376079,0.06064131099351663,0.8199753390875463,xgboost,gbdt,phoneme,covariate_shift,0.05,ok,42
0.827426810477658,0.5228113440197287,0.10456397205332672,0.7583230579531443,xgboost,gbdt,phoneme,covariate_shift,0.1,ok,42
0.7773497688751926,0.09864364981504316,0.17012271662478076,0.7262638717632552,xgboost,gbdt,phoneme,covariate_shift,0.2,ok,42
0.7711864406779662,0.0,0.20821731411849956,0.7090012330456227,xgboost,gbdt,phoneme,covariate_shift,0.3,ok,42
0.7003081664098614,0.0,0.2898759848711701,0.6621454993834772,xgboost,gbdt,phoneme,covariate_shift,0.4,ok,42
0.9499229583975347,0.968557336621455,0.02573474412859626,0.8884093711467325,catboost,gbdt,phoneme,label_noise,0.0,ok,42
0.9422187981510015,0.9519112207151664,0.02839972704021458,0.8810110974106042,catboost,gbdt,phoneme,label_noise,0.05,ok,42
0.9391371340523883,0.9494451294697904,0.03243673412419151,0.8853267570900123,catboost,gbdt,phoneme,label_noise,0.1,ok,42
0.9083204930662557,0.8397040690505548,0.06119313154268293,0.843403205918619,catboost,gbdt,phoneme,label_noise,0.2,ok,42
0.8959938366718028,0.782983970406905,0.06937613202721374,0.8403205918618989,catboost,gbdt,phoneme,label_noise,0.3,ok,42
0.7665639445300462,0.056103575832305796,0.2044436916375381,0.7330456226880394,catboost,gbdt,phoneme,label_noise,0.4,ok,42
0.9499229583975347,0.968557336621455,0.02573474412859626,0.8884093711467325,catboost,gbdt,phoneme,covariate_shift,0.0,ok,42
0.8944530046224961,0.7879161528976573,0.04900914874291027,0.8347718865598027,catboost,gbdt,phoneme,covariate_shift,0.05,ok,42
0.8359013867488444,0.5530209617755857,0.08972725078157749,0.7774352651048089,catboost,gbdt,phoneme,covariate_shift,0.1,ok,42
0.7434514637904468,0.3218249075215783,0.1678907257750554,0.7016029593094945,catboost,gbdt,phoneme,covariate_shift,0.2,ok,42
0.6964560862865947,0.008014796547472256,0.2582297371131881,0.6602959309494452,catboost,gbdt,phoneme,covariate_shift,0.3,ok,42
0.6432973805855162,0.0006165228113440197,0.40839979402732696,0.6245376078914919,catboost,gbdt,phoneme,covariate_shift,0.4,ok,42
0.9745762711864406,1.0,0.013961361484961656,0.9093711467324291,tabicl,icl,phoneme,label_noise,0.0,ok,42
0.9661016949152542,0.9913686806411838,0.018413566052988398,0.8964241676942046,tabicl,icl,phoneme,label_noise,0.05,ok,42
0.9537750385208013,0.9864364981504316,0.02322331483376713,0.8927250308261405,tabicl,icl,phoneme,label_noise,0.1,ok,42
0.9160246533127889,0.8514180024660912,0.04100153023785302,0.8520345252774353,tabicl,icl,phoneme,label_noise,0.2,ok,42
0.9075500770416025,0.8366214549938348,0.04482742158501564,0.8532675709001233,tabicl,icl,phoneme,label_noise,0.3,ok,42
0.8605546995377504,0.6695437731196054,0.08073113422792018,0.8064118372379778,tabicl,icl,phoneme,label_noise,0.4,ok,42
0.9745762711864406,1.0,0.013961361484961656,0.9093711467324291,tabicl,icl,phoneme,covariate_shift,0.0,ok,42
0.8828967642526965,0.7287299630086314,0.06119629387178452,0.8261405672009864,tabicl,icl,phoneme,covariate_shift,0.05,ok,42
0.8073959938366718,0.3785450061652281,0.1330104216159147,0.7453760789149199,tabicl,icl,phoneme,covariate_shift,0.1,ok,42
0.7295839753466872,0.11344019728729964,0.19932361286391312,0.689272503082614,tabicl,icl,phoneme,covariate_shift,0.2,ok,42
0.711864406779661,0.0,0.2288183916433561,0.6658446362515413,tabicl,icl,phoneme,covariate_shift,0.3,ok,42
0.6956856702619415,0.0,0.3036834185724369,0.6535141800246609,tabicl,icl,phoneme,covariate_shift,0.4,ok,42
0.9738058551617874,1.0,0.013760230555785605,0.9192355117139334,tabpfn,icl,phoneme,label_noise,0.0,ok,42
0.9684129429892142,1.0,0.01869577915198076,0.9099876695437731,tabpfn,icl,phoneme,label_noise,0.05,ok,42
0.9576271186440678,0.9932182490752158,0.021775713295886026,0.8976572133168927,tabpfn,icl,phoneme,label_noise,0.1,ok,42
0.923728813559322,0.8705302096177558,0.03855134677605962,0.8612823674475956,tabpfn,icl,phoneme,label_noise,0.2,ok,42
0.9098613251155624,0.8242909987669543,0.04735745553806519,0.842170160295931,tabpfn,icl,phoneme,label_noise,0.3,ok,42
0.8428351309707242,0.6048088779284834,0.08345717905900164,0.7675709001233045,tabpfn,icl,phoneme,label_noise,0.4,ok,42
0.9738058551617874,1.0,0.013760230555785605,0.9192355117139334,tabpfn,icl,phoneme,covariate_shift,0.0,ok,42
0.8875192604006163,0.7398273736128237,0.06013208566036927,0.8218249075215783,tabpfn,icl,phoneme,covariate_shift,0.05,ok,42
0.8143297380585516,0.5055487053020962,0.1140406331550322,0.7638717632552404,tabpfn,icl,phoneme,covariate_shift,0.1,ok,42
0.7449922958397535,0.1060419235511714,0.17973443225797317,0.7077681874229347,tabpfn,icl,phoneme,covariate_shift,0.2,ok,42
0.7172573189522342,0.0006165228113440197,0.20901856474542171,0.6886559802712701,tabpfn,icl,phoneme,covariate_shift,0.3,ok,42
0.7080123266563945,0.013563501849568433,0.2257023873235619,0.6627620221948212,tabpfn,icl,phoneme,covariate_shift,0.4,ok,42
0.8125,0.54,0.11358741587622778,0.76,logreg,linear,credit-g,label_noise,0.0,ok,42
0.825,0.43333333333333335,0.11149431741973306,0.7733333333333333,logreg,linear,credit-g,label_noise,0.05,ok,42
0.7958333333333333,0.38,0.13179715749958254,0.7666666666666667,logreg,linear,credit-g,label_noise,0.1,ok,42
0.7583333333333333,0.29,0.16030333688824,0.7166666666666667,logreg,linear,credit-g,label_noise,0.2,ok,42
0.7,0.04,0.24616795920655837,0.6366666666666667,logreg,linear,credit-g,label_noise,0.3,ok,42
0.6833333333333333,0.006666666666666667,0.3141704750922399,0.6366666666666667,logreg,linear,credit-g,label_noise,0.4,ok,42
0.8125,0.54,0.11358741587622778,0.76,logreg,linear,credit-g,covariate_shift,0.0,ok,42
0.8166666666666667,0.4866666666666667,0.11593334288041199,0.7533333333333333,logreg,linear,credit-g,covariate_shift,0.05,ok,42
0.8125,0.37333333333333335,0.1209360383095532,0.75,logreg,linear,credit-g,covariate_shift,0.1,ok,42
0.7958333333333333,0.2866666666666667,0.14080394028337717,0.7433333333333333,logreg,linear,credit-g,covariate_shift,0.2,ok,42
0.7708333333333334,0.15666666666666668,0.17431323779005445,0.7233333333333334,logreg,linear,credit-g,covariate_shift,0.3,ok,42
0.725,0.07,0.22433555189514734,0.7066666666666667,logreg,linear,credit-g,covariate_shift,0.4,ok,42
0.7875,0.37333333333333335,0.13067992529574626,0.7533333333333333,hist_gbdt,gbdt,credit-g,label_noise,0.0,ok,42
0.7958333333333333,0.37333333333333335,0.12432763665471763,0.74,hist_gbdt,gbdt,credit-g,label_noise,0.05,ok,42
0.775,0.24333333333333335,0.15141017568787424,0.7466666666666667,hist_gbdt,gbdt,credit-g,label_noise,0.1,ok,42
0.7541666666666667,0.06666666666666667,0.19521979697616082,0.7,hist_gbdt,gbdt,credit-g,label_noise,0.2,ok,42
0.6291666666666667,0.03666666666666667,0.2809941255993763,0.6266666666666667,hist_gbdt,gbdt,credit-g,label_noise,0.3,ok,42
0.5958333333333333,0.0,0.3647723844484451,0.5766666666666667,hist_gbdt,gbdt,credit-g,label_noise,0.4,ok,42
0.7875,0.37333333333333335,0.13067992529574626,0.7533333333333333,hist_gbdt,gbdt,credit-g,covariate_shift,0.0,ok,42
0.8083333333333333,0.36666666666666664,0.12344425000316733,0.7633333333333333,hist_gbdt,gbdt,credit-g,covariate_shift,0.05,ok,42
0.8,0.44,0.12003291351858425,0.75,hist_gbdt,gbdt,credit-g,covariate_shift,0.1,ok,42
0.7875,0.4,0.13570064029933182,0.7466666666666667,hist_gbdt,gbdt,credit-g,covariate_shift,0.2,ok,42
0.7625,0.30666666666666664,0.15886223543318354,0.7066666666666667,hist_gbdt,gbdt,credit-g,covariate_shift,0.3,ok,42
0.7458333333333333,0.31333333333333335,0.15378553346147228,0.6966666666666667,hist_gbdt,gbdt,credit-g,covariate_shift,0.4,ok,42
0.8083333333333333,0.38,0.12286359626640748,0.76,xgboost,gbdt,credit-g,label_noise,0.0,ok,42
0.8125,0.5133333333333333,0.10454577619329904,0.7566666666666667,xgboost,gbdt,credit-g,label_noise,0.05,ok,42
0.7333333333333333,0.4,0.15731597788003956,0.69,xgboost,gbdt,credit-g,label_noise,0.1,ok,42
0.7541666666666667,0.08666666666666667,0.2174664811428373,0.6766666666666666,xgboost,gbdt,credit-g,label_noise,0.2,ok,42
0.625,0.02,0.308976241014301,0.6,xgboost,gbdt,credit-g,label_noise,0.3,ok,42
0.5875,0.006666666666666667,0.36716630575141285,0.57,xgboost,gbdt,credit-g,label_noise,0.4,ok,42
0.8083333333333333,0.38,0.12286359626640748,0.76,xgboost,gbdt,credit-g,covariate_shift,0.0,ok,42
0.8166666666666667,0.41,0.11887333543906896,0.76,xgboost,gbdt,credit-g,covariate_shift,0.05,ok,42
0.8291666666666667,0.4,0.11334347517079058,0.78,xgboost,gbdt,credit-g,covariate_shift,0.1,ok,42
0.8291666666666667,0.43666666666666665,0.11230498031607784,0.7766666666666666,xgboost,gbdt,credit-g,covariate_shift,0.2,ok,42
0.7958333333333333,0.29,0.14442513798486065,0.7566666666666667,xgboost,gbdt,credit-g,covariate_shift,0.3,ok,42
0.775,0.27666666666666667,0.1458718219750844,0.75,xgboost,gbdt,credit-g,covariate_shift,0.4,ok,42
0.8208333333333333,0.4,0.11042753781441919,0.78,catboost,gbdt,credit-g,label_noise,0.0,ok,42
0.8416666666666667,0.34,0.11648722950759895,0.7866666666666666,catboost,gbdt,credit-g,label_noise,0.05,ok,42
0.7958333333333333,0.5,0.12637250480946952,0.7466666666666667,catboost,gbdt,credit-g,label_noise,0.1,ok,42
0.7875,0.13666666666666666,0.16459264727406223,0.7433333333333333,catboost,gbdt,credit-g,label_noise,0.2,ok,42
0.7,0.056666666666666664,0.239530121663414,0.6366666666666667,catboost,gbdt,credit-g,label_noise,0.3,ok,42
0.6666666666666666,0.04,0.29503245886809115,0.6266666666666667,catboost,gbdt,credit-g,label_noise,0.4,ok,42
0.8208333333333333,0.4,0.11042753781441919,0.78,catboost,gbdt,credit-g,covariate_shift,0.0,ok,42
0.8333333333333334,0.4066666666666667,0.10790654138696179,0.7733333333333333,catboost,gbdt,credit-g,covariate_shift,0.05,ok,42
0.8375,0.5366666666666666,0.10447027978521473,0.7833333333333333,catboost,gbdt,credit-g,covariate_shift,0.1,ok,42
0.8166666666666667,0.43333333333333335,0.11038766384005749,0.7666666666666667,catboost,gbdt,credit-g,covariate_shift,0.2,ok,42
0.8166666666666667,0.4066666666666667,0.11998880816307675,0.7666666666666667,catboost,gbdt,credit-g,covariate_shift,0.3,ok,42
0.8083333333333333,0.4,0.12965377738897027,0.7433333333333333,catboost,gbdt,credit-g,covariate_shift,0.4,ok,42
0.8375,0.4866666666666667,0.10746630446791591,0.7633333333333333,tabicl,icl,credit-g,label_noise,0.0,ok,42
0.8458333333333333,0.4033333333333333,0.11177408872826111,0.7666666666666667,tabicl,icl,credit-g,label_noise,0.05,ok,42
0.8291666666666667,0.37,0.12531560328005825,0.7633333333333333,tabicl,icl,credit-g,label_noise,0.1,ok,42
0.7875,0.23333333333333334,0.15828052768710543,0.7366666666666667,tabicl,icl,credit-g,label_noise,0.2,ok,42
0.7208333333333333,0.22,0.21320361778490995,0.6533333333333333,tabicl,icl,credit-g,label_noise,0.3,ok,42
0.7416666666666667,0.0033333333333333335,0.2330663072234783,0.71,tabicl,icl,credit-g,label_noise,0.4,ok,42
0.8375,0.4866666666666667,0.10746630446791591,0.7633333333333333,tabicl,icl,credit-g,covariate_shift,0.0,ok,42
0.8291666666666667,0.5666666666666667,0.10978086341997065,0.76,tabicl,icl,credit-g,covariate_shift,0.05,ok,42
0.825,0.5333333333333333,0.11054299002184695,0.7633333333333333,tabicl,icl,credit-g,covariate_shift,0.1,ok,42
0.825,0.5366666666666666,0.11124312945797364,0.77,tabicl,icl,credit-g,covariate_shift,0.2,ok,42
0.8291666666666667,0.41333333333333333,0.11571224438816813,0.7633333333333333,tabicl,icl,credit-g,covariate_shift,0.3,ok,42
0.8166666666666667,0.3933333333333333,0.11963494946306673,0.77,tabicl,icl,credit-g,covariate_shift,0.4,ok,42
0.825,0.43333333333333335,0.1109538331267106,0.7566666666666667,tabpfn,icl,credit-g,label_noise,0.0,ok,42
0.8333333333333334,0.45666666666666667,0.11411182504555915,0.7733333333333333,tabpfn,icl,credit-g,label_noise,0.05,ok,42
0.825,0.37333333333333335,0.12266468100224785,0.7633333333333333,tabpfn,icl,credit-g,label_noise,0.1,ok,42
0.7666666666666667,0.16666666666666666,0.17281909442973953,0.7133333333333334,tabpfn,icl,credit-g,label_noise,0.2,ok,42
0.7458333333333333,0.17666666666666667,0.2008664981615388,0.7033333333333334,tabpfn,icl,credit-g,label_noise,0.3,ok,42
0.7291666666666666,0.08,0.22497433626469543,0.7033333333333334,tabpfn,icl,credit-g,label_noise,0.4,ok,42
0.825,0.43333333333333335,0.1109538331267106,0.7566666666666667,tabpfn,icl,credit-g,covariate_shift,0.0,ok,42
0.8291666666666667,0.44333333333333336,0.11158687880698272,0.76,tabpfn,icl,credit-g,covariate_shift,0.05,ok,42
0.8208333333333333,0.5133333333333333,0.11189926684261885,0.75,tabpfn,icl,credit-g,covariate_shift,0.1,ok,42
0.825,0.49,0.11450742310202043,0.76,tabpfn,icl,credit-g,covariate_shift,0.2,ok,42
0.8083333333333333,0.44,0.11963495161793938,0.76,tabpfn,icl,credit-g,covariate_shift,0.3,ok,42
0.8125,0.3566666666666667,0.12450182481010884,0.74,tabpfn,icl,credit-g,covariate_shift,0.4,ok,42
0.8235294117647058,0.4781144781144781,0.11677921865162243,0.7441077441077442,logreg,linear,vowel,label_noise,0.0,ok,42
0.8151260504201681,0.3063973063973064,0.13509707008160332,0.7373737373737373,logreg,linear,vowel,label_noise,0.05,ok,42
0.7142857142857143,0.1750841750841751,0.18133591579591687,0.6565656565656566,logreg,linear,vowel,label_noise,0.1,ok,42
0.6470588235294118,0.24579124579124578,0.23137610977413123,0.6127946127946128,logreg,linear,vowel,label_noise,0.2,ok,42
0.6302521008403361,0.20875420875420875,0.2416455679186031,0.5555555555555556,logreg,linear,vowel,label_noise,0.3,ok,42
0.47058823529411764,0.10774410774410774,0.3770739144699148,0.4006734006734007,logreg,linear,vowel,label_noise,0.4,ok,42
0.8235294117647058,0.4781144781144781,0.11677921865162243,0.7441077441077442,logreg,linear,vowel,covariate_shift,0.0,ok,42
0.7352941176470589,0.16835016835016836,0.1815374749372565,0.6734006734006734,logreg,linear,vowel,covariate_shift,0.05,ok,42
0.5588235294117647,0.14814814814814814,0.3265121709945242,0.5050505050505051,logreg,linear,vowel,covariate_shift,0.1,ok,42
0.3865546218487395,0.05387205387205387,0.5170790540230258,0.3569023569023569,logreg,linear,vowel,covariate_shift,0.2,ok,42
0.2815126050420168,0.04377104377104377,0.6032618750567654,0.27946127946127947,logreg,linear,vowel,covariate_shift,0.3,ok,42
0.226890756302521,0.026936026936026935,0.6499402754013107,0.21885521885521886,logreg,linear,vowel,covariate_shift,0.4,ok,42
0.9747899159663865,1.0,0.010690888195763606,0.9326599326599326,hist_gbdt,gbdt,vowel,label_noise,0.0,ok,42
0.9705882352941176,0.9966329966329966,0.014115665207979937,0.898989898989899,hist_gbdt,gbdt,vowel,label_noise,0.05,ok,42
0.9705882352941176,0.9696969696969697,0.01567945192720761,0.8787878787878788,hist_gbdt,gbdt,vowel,label_noise,0.1,ok,42
0.8781512605042017,0.7643097643097643,0.0624641600448248,0.8215488215488216,hist_gbdt,gbdt,vowel,label_noise,0.2,ok,42
0.7857142857142857,0.4612794612794613,0.1108120498531902,0.7205387205387206,hist_gbdt,gbdt,vowel,label_noise,0.3,ok,42
0.6722689075630253,0.2760942760942761,0.20485344068129382,0.6094276094276094,hist_gbdt,gbdt,vowel,label_noise,0.4,ok,42
0.9747899159663865,1.0,0.010690888195763606,0.9326599326599326,hist_gbdt,gbdt,vowel,covariate_shift,0.0,ok,42
0.9033613445378151,0.8013468013468014,0.05030575265006229,0.8383838383838383,hist_gbdt,gbdt,vowel,covariate_shift,0.05,ok,42
0.7647058823529411,0.3569023569023569,0.14712302436720331,0.7104377104377104,hist_gbdt,gbdt,vowel,covariate_shift,0.1,ok,42
0.3697478991596639,0.003367003367003367,0.5905612130746476,0.35353535353535354,hist_gbdt,gbdt,vowel,covariate_shift,0.2,ok,42
0.226890756302521,0.0,0.7589024624611193,0.21885521885521886,hist_gbdt,gbdt,vowel,covariate_shift,0.3,ok,42
