dataset_id,model,family,shift_axis,shift_lambda,seed,split_policy,clean_split_passed,leakage_risk_level,applicable,status,error_message,accuracy,auc,nll,nll_norm,ece,brier,ece_adaptive,ece_classwise,calib_slope,calib_intercept,utility,n_train,best_gbdt,reference_utility,failed,failure_reason,metric_notes
credit-approval,tabicl,icl,categorical_covariate_shift,0.3,370067149,test_only,True,low,True,ok,,0.7439613526570048,0.7996219281663516,0.5785866150894274,0.8347240403142485,0.05643369017093689,0.3698652650949091,0.06629782541959914,0.13067179285573421,0.41035208245085336,0.5309788898313738,0.12975792762831184,483,catboost,0.2726410042561843,True,utility_gap;nll,
credit-approval,tabicl,icl,categorical_covariate_shift,0.4,1568213478,test_only,True,low,True,ok,,0.7101449275362319,0.8026465028355387,0.5725454537422207,0.8260084867974231,0.07759788075608867,0.37884705181302625,0.10722374788795738,0.17243814703182894,0.6543869024687359,0.18878547842095136,0.12412589293242865,483,catboost,0.2726410042561843,True,utility_gap;nll,
credit-approval,tabpfn,icl,categorical_covariate_shift,0.0,4191613765,test_only,True,low,True,ok,,0.8647342995169082,0.9187145557655955,0.36476195969229525,0.5262402703530143,0.06503842166523385,0.20855841118088134,0.08483318505902043,0.07638395380848212,0.6173339052276282,0.39118690476203544,0.28038047400654353,483,catboost,0.2726410042561843,False,,
credit-approval,tabpfn,icl,categorical_covariate_shift,0.05,4187467237,test_only,True,low,True,ok,,0.8599033816425121,0.9121928166351607,0.3839433109832533,0.5539131107380286,0.07336568305452809,0.2226002155578338,0.06143444677263412,0.0735985749556129,0.5560169982077353,0.5902010993747056,0.2674059232363688,483,catboost,0.2726410042561843,False,,
credit-approval,tabpfn,icl,categorical_covariate_shift,0.1,3154470258,test_only,True,low,True,ok,,0.8067632850241546,0.8766540642722118,0.45066212696969016,0.6501680156956444,0.07181070795608352,0.27914354706896,0.09762909428367299,0.07719587395233354,0.6239004537102762,0.26852706480747335,0.21843086894898728,483,catboost,0.2726410042561843,True,utility_gap,
credit-approval,tabpfn,icl,categorical_covariate_shift,0.2,2082248130,test_only,True,low,True,ok,,0.782608695652174,0.8515122873345936,0.5031990453545708,0.7259627673130999,0.08671178255472604,0.30470505253979413,0.1144965640884719,0.13726208647757873,0.5648693396305686,0.38015175568234216,0.18028941821005864,483,catboost,0.2726410042561843,True,utility_gap,
credit-approval,tabpfn,icl,categorical_covariate_shift,0.3,370067149,test_only,True,low,True,ok,,0.7342995169082126,0.7980151228733459,0.568888467315609,0.8207325706151524,0.09781714984327233,0.3631886990618874,0.10800878447608481,0.12171636638219446,0.5441485548261816,0.29536418629122435,0.12366701938870277,483,catboost,0.2726410042561843,True,utility_gap;nll,
credit-approval,tabpfn,icl,categorical_covariate_shift,0.4,1568213478,test_only,True,low,True,ok,,0.7053140096618358,0.7868620037807184,0.5729577813971337,0.8266033498603876,0.09251139015646966,0.374337326487988,0.1059855915034192,0.1478348223480916,0.6899438275035102,0.09164348327297969,0.11471551978311655,483,catboost,0.2726410042561843,True,utility_gap;nll,
credit-approval,xgboost,gbdt,categorical_covariate_shift,0.0,4191613765,test_only,True,low,True,ok,,0.8599033816425121,0.9110586011342154,0.5583980714766243,0.8055981285612869,0.11152820211220187,0.24023918904219185,0.09487577712589021,0.1225879894983331,0.3325168158309461,0.2809110267125959,0.18387093865252577,483,catboost,0.2726410042561843,True,utility_gap;ece;nll,
credit-approval,xgboost,gbdt,categorical_covariate_shift,0.05,4187467237,test_only,True,low,True,ok,,0.8502415458937198,0.896219281663516,0.6306659610847912,0.9098586545145003,0.12393978090899348,0.2593417148681448,0.10899865946357315,0.12735055678930035,0.29648639477214567,0.32275660609116086,0.14346742793013978,483,catboost,0.2726410042561843,True,utility_gap;ece;nll,
