summary,role,reference,measures,min_ICL,best_GBDT,margin,ICL_leads,A_margin,T_margin,ci95_lo,ci95_hi,sig
aure,admissibility,absolute,combined,0.09772727272727272,0.07727272727272728,0.020454545454545434,True,0.045454545454545414,-0.004904559915164364,0.0034090909090908894,0.03181818181818184,True
robust_fraction,admissibility,absolute,combined,0.42613636363636365,0.356060606060606,0.07007575757575762,True,,,0.030303030303030276,0.09848484848484845,True
abs_utility_area,admissibility,absolute,combined,0.01896841143828289,0.010061337225533597,0.008907074212749293,True,,,0.006052468629936093,0.011630054920147431,True
abs_ece_radius,calibration_tolerance,absolute,calibration,0.14488636363636365,0.16363636363636364,-0.01874999999999999,False,,,-0.060795454545454514,-0.003409090909090972,True
self_ref_radius,calibration_tolerance,self_ref,combined,0.09261363636363637,0.11534090909090909,-0.02272727272727272,False,,,-0.04090909090909092,-0.005113636363636348,True
utility_drop,calibration_tolerance,self_ref,combined,0.1455487039467809,0.24701295379560625,-0.10146424984882535,False,,,-0.18183006753887337,-0.054534524345204435,True
abs_auc_radius,discrimination,absolute,discrimination,0.27954545454545454,0.23011363636363635,0.04943181818181819,True,,,0.028977272727272713,0.06990056818181818,True
auc_retention,discrimination,self_ref,discrimination,0.9520483980196687,0.9443543044501289,0.007694093569539762,True,,,-0.002605494567304495,0.017945365433166032,False
