dataset_id,model,family,shift_axis,shift_lambda,split_policy,clean_split_passed,leakage_risk_level,applicable,status,error_message,accuracy,auc,nll,nll_norm,ece,utility,n_train,best_gbdt,reference_utility,failed,failure_reason,metric_notes
credit-approval,tabicl,icl,label_noise,0.2,train_only,True,low,True,ok,,0.8454106280193237,0.9100189035916824,0.4174356222920776,0.6022323021711787,0.107174759089582,0.2432135679907174,483,catboost_cal,0.2897847195374508,True,utility_gap;ece,
credit-approval,tabicl,icl,label_noise,0.3,train_only,True,low,True,ok,,0.8405797101449275,0.8957466918714556,0.4841700415680031,0.6985097179171614,0.1658471845634575,0.1968759463889086,483,catboost_cal,0.2897847195374508,True,utility_gap;ece,
credit-approval,tabicl,icl,label_noise,0.4,train_only,True,low,True,ok,,0.8019323671497585,0.8535916824196598,0.5802866503044651,0.83717667268832,0.2069212494386967,0.1265096922251093,483,catboost_cal,0.2897847195374508,True,utility_gap;ece;nll,
credit-approval,tabpfn_client,icl,label_noise,0.0,train_only,True,low,True,ok,,0.8502415458937198,0.9175803402646504,0.366507545246112,0.5287586179749532,0.0524152768648289,0.2795787102112337,483,catboost_cal,0.2897847195374508,False,,
credit-approval,tabpfn_client,icl,label_noise,0.05,train_only,True,low,True,ok,,0.8309178743961353,0.9103024574669188,0.3696199439889472,0.5332488602065106,0.0804596552652755,0.2671769521578335,483,catboost_cal,0.2897847195374508,False,,
credit-approval,tabpfn_client,icl,label_noise,0.1,train_only,True,low,True,ok,,0.8599033816425121,0.924858223062382,0.3478103504803975,0.5017842678079218,0.0726925103330809,0.2876121029092177,483,catboost_cal,0.2897847195374508,False,,
credit-approval,tabpfn_client,icl,label_noise,0.2,train_only,True,low,True,ok,,0.8454106280193237,0.9119092627599245,0.4209095488960395,0.607244118855127,0.0977846229331324,0.2442496759257074,483,catboost_cal,0.2897847195374508,True,utility_gap,
credit-approval,tabpfn_client,icl,label_noise,0.3,train_only,True,low,True,ok,,0.8454106280193237,0.9010396975425332,0.4934342384035163,0.7118751287495755,0.1921150892271819,0.190189931872476,483,catboost_cal,0.2897847195374508,True,utility_gap;ece,
credit-approval,tabpfn_client,icl,label_noise,0.4,train_only,True,low,True,ok,,0.8405797101449275,0.8946124763705103,0.6181324167697057,0.8917765722863643,0.2869867575028899,0.1142710000649304,483,catboost_cal,0.2897847195374508,True,utility_gap;ece;nll,
credit-g,tabicl,icl,covariate_shift,0.0,test_only,True,low,True,ok,,0.7666666666666667,0.8111904761904762,0.4716986886813096,0.6805173589543525,0.0506573455043388,0.1846299898794931,700,catboost_cal,0.1752229023743339,False,,
credit-g,tabicl,icl,covariate_shift,0.05,test_only,True,low,True,ok,,0.76,0.805978835978836,0.4815926442794555,0.6947913196305732,0.0588299516824559,0.1758892063669294,700,catboost_cal,0.1752229023743339,False,,
credit-g,tabicl,icl,covariate_shift,0.1,test_only,True,low,True,ok,,0.77,0.8053703703703704,0.4846780297630739,0.6992425899670202,0.0623316318284953,0.1751405262738245,700,catboost_cal,0.1752229023743339,False,,
credit-g,tabicl,icl,covariate_shift,0.2,test_only,True,low,True,ok,,0.77,0.8082275132275133,0.4880245277146174,0.704070565966057,0.0563641605993509,0.1758856277199423,700,catboost_cal,0.1752229023743339,False,,
credit-g,tabicl,icl,covariate_shift,0.3,test_only,True,low,True,ok,,0.7733333333333333,0.8018253968253969,0.4987538256041779,0.7195496708235464,0.0656415935227196,0.167645668937281,700,catboost_cal,0.1752229023743339,False,,
credit-g,tabicl,icl,covariate_shift,0.4,test_only,True,low,True,ok,,0.7533333333333333,0.8008465608465608,0.5053322929410307,0.7290403930270739,0.0641188434023551,0.161760409707703,700,catboost_cal,0.1752229023743339,False,,
credit-g,tabpfn_client,icl,covariate_shift,0.0,test_only,True,low,True,ok,,0.7566666666666667,0.8102116402116402,0.4735561351788067,0.683197087805008,0.0464405833109071,0.1828268310703902,700,catboost_cal,0.1752229023743339,False,,
credit-g,tabpfn_client,icl,covariate_shift,0.05,test_only,True,low,True,ok,,0.7566666666666667,0.8073544973544974,0.4753114538024613,0.6857294772785346,0.0594900377815219,0.1784572233342093,700,catboost_cal,0.1752229023743339,False,,
credit-g,tabpfn_client,icl,covariate_shift,0.1,test_only,True,low,True,ok,,0.7566666666666667,0.8058201058201059,0.4794179920294482,0.6916539596138296,0.0714596132672247,0.1737489264994432,700,catboost_cal,0.1752229023743339,False,,
credit-g,tabpfn_client,icl,covariate_shift,0.2,test_only,True,low,True,ok,,0.7633333333333333,0.8057671957671957,0.4827778206357209,0.696501167682336,0.0446772571120386,0.1786327167914099,700,catboost_cal,0.1752229023743339,False,,
credit-g,tabpfn_client,icl,covariate_shift,0.3,test_only,True,low,True,ok,,0.7533333333333333,0.794973544973545,0.4963702995775336,0.7161109696450769,0.0540063405608563,0.1656061817350463,700,catboost_cal,0.1752229023743339,False,,
credit-g,tabpfn_client,icl,covariate_shift,0.4,test_only,True,low,True,ok,,0.7433333333333333,0.7944973544973546,0.505188595760705,0.7288330818176283,0.0486453140602578,0.161195086716734,700,catboost_cal,0.1752229023743339,False,,
credit-g,tabicl,icl,label_noise,0.0,train_only,True,low,True,ok,,0.7666666666666667,0.8111904761904762,0.4716986886813096,0.6805173589543525,0.0506573455043388,0.1846299898794931,700,catboost_cal,0.1752229023743339,False,,
credit-g,tabicl,icl,label_noise,0.05,train_only,True,low,True,ok,,0.7733333333333333,0.8083862433862434,0.4836189068527075,0.6977145985965427,0.0541945420117404,0.1787818972038742,700,catboost_cal,0.1752229023743339,False,,
credit-g,tabicl,icl,label_noise,0.1,train_only,True,low,True,ok,,0.75,0.7879894179894179,0.5051002905168518,0.7287056842802369,0.0624943829944193,0.1571857144133413,700,catboost_cal,0.1752229023743339,False,,
credit-g,tabicl,icl,label_noise,0.2,train_only,True,low,True,ok,,0.7433333333333333,0.7374074074074073,0.5481909012971946,0.7908722947619139,0.0776121806318609,0.1168084680376461,700,catboost_cal,0.1752229023743339,True,utility_gap;nll,
credit-g,tabicl,icl,label_noise,0.3,train_only,True,low,True,ok,,0.67,0.6421693121693123,0.6200084883194976,0.894483171407602,0.0736998806392286,0.0421743317091329,700,catboost_cal,0.1752229023743339,True,utility_gap;nll,
credit-g,tabicl,icl,label_noise,0.4,train_only,True,low,True,ok,,0.7033333333333334,0.6198941798941798,0.6450258556539588,0.9305756031971266,0.1448743011474378,0.0143154217743373,700,catboost_cal,0.1752229023743339,True,utility_gap;ece;nll,
credit-g,tabpfn_client,icl,label_noise,0.0,train_only,True,low,True,ok,,0.7566666666666667,0.8102116402116402,0.4735561351788067,0.683197087805008,0.0464405833109071,0.1828268310703902,700,catboost_cal,0.1752229023743339,False,,
credit-g,tabpfn_client,icl,label_noise,0.05,train_only,True,low,True,ok,,0.7766666666666666,0.8087830687830688,0.4849198262990719,0.6995914286304086,0.086510309226563,0.1723945836396389,700,catboost_cal,0.1752229023743339,False,,
credit-g,tabpfn_client,icl,label_noise,0.1,train_only,True,low,True,ok,,0.7566666666666667,0.792962962962963,0.502916002864,0.7255544233155925,0.0678841836302892,0.1597938733163014,700,catboost_cal,0.1752229023743339,False,,
credit-g,tabpfn_client,icl,label_noise,0.2,train_only,True,low,True,ok,,0.7166666666666667,0.7174603174603175,0.5619425081245811,0.8107116697360393,0.0871813256627403,0.0979613450577512,700,catboost_cal,0.1752229023743339,True,utility_gap;nll,
credit-g,tabpfn_client,icl,label_noise,0.3,train_only,True,low,True,ok,,0.7033333333333334,0.6526984126984127,0.634477432183416,0.915357444966978,0.1234526607473338,0.0346466788048843,700,catboost_cal,0.1752229023743339,True,utility_gap;ece;nll,
credit-g,tabpfn_client,icl,label_noise,0.4,train_only,True,low,True,ok,,0.7033333333333334,0.6137830687830688,0.654286045339955,0.9439352329348046,0.1515032631156981,0.006842851570493,700,catboost_cal,0.1752229023743339,True,utility_gap;ece;nll,
eucalyptus,tabicl,icl,covariate_shift,0.0,test_only,True,low,True,ok,,0.7601809954751131,0.9436308695606856,0.5895179424121141,0.3662880921703479,0.0479837499579201,0.3248147760248185,515,catboost_cal,0.2379561488237918,False,,
eucalyptus,tabicl,icl,covariate_shift,0.05,test_only,True,low,True,ok,,0.4841628959276018,0.8721103693748496,1.0639759616248257,0.6610854344891611,0.0854170089899337,0.1624540315256025,515,catboost_cal,0.2379561488237918,True,utility_gap,
eucalyptus,tabicl,icl,covariate_shift,0.1,test_only,True,low,True,ok,,0.4253393665158371,0.8433290285519346,1.1344135974635812,0.704850798343568,0.1222989573546048,0.1230510339965612,515,catboost_cal,0.2379561488237918,True,utility_gap;ece,
eucalyptus,tabicl,icl,covariate_shift,0.2,test_only,True,low,True,ok,,0.3936651583710407,0.7996120402465294,1.275129079454094,0.7922822431376676,0.1793310686003839,0.0653631011805643,515,catboost_cal,0.2379561488237918,True,utility_gap;ece;nll,
eucalyptus,tabicl,icl,covariate_shift,0.3,test_only,True,low,True,ok,,0.2941176470588235,0.7437904396741225,1.5955115567918363,0.99134706872836,0.3218202011442868,-0.057323859902599,515,catboost_cal,0.2379561488237918,True,utility_gap;ece;nll,
eucalyptus,tabicl,icl,covariate_shift,0.4,test_only,True,low,True,ok,,0.2760180995475113,0.7139755954258503,1.7809141164806657,1.1065441560198033,0.370931950797159,-0.1148554636341984,515,catboost_cal,0.2379561488237918,True,utility_gap;ece;nll,
eucalyptus,tabpfn_client,icl,covariate_shift,0.0,test_only,True,low,True,ok,,0.7239819004524887,0.9365469166030342,0.6186449906896254,0.3843857448057701,0.0422891595560537,0.3126151505259935,515,catboost_cal,0.2379561488237918,False,,
eucalyptus,tabpfn_client,icl,covariate_shift,0.05,test_only,True,low,True,ok,,0.5701357466063348,0.8740164359738263,0.956157141947901,0.5940938352209045,0.0791673035587478,0.1973645033037684,515,catboost_cal,0.2379561488237918,True,utility_gap,
