dataset_id,model,family,shift_axis,shift_lambda,seed,split_policy,clean_split_passed,leakage_risk_level,applicable,status,error_message,accuracy,auc,nll,nll_norm,ece,utility,n_train,best_gbdt,reference_utility,failed,failure_reason,metric_notes
car,catboost_tuned,gbdt,covariate_shift,0.0,753924289,test_only,True,low,True,ok,,0.9845857418111753,0.9996641823855319,0.0619182719377162,0.044664591932478716,0.03470465981677221,0.4772300155635144,1209,xgboost_tuned,0.4892056833724835,False,,
car,catboost_tuned,gbdt,covariate_shift,0.05,721500663,test_only,True,low,True,ok,,0.9865125240847784,0.9996999944314922,0.061246116509658916,0.0441797342810963,0.03810735158061755,0.4769964860632866,1209,xgboost_tuned,0.4892056833724835,False,,
car,catboost_tuned,gbdt,covariate_shift,0.1,3859582947,test_only,True,low,True,ok,,0.9865125240847784,0.9996623276213329,0.06255670248344648,0.045125122223617274,0.036498539722941745,0.4770214486685097,1209,xgboost_tuned,0.4892056833724835,False,,
car,catboost_tuned,gbdt,covariate_shift,0.2,1810657330,test_only,True,low,True,ok,,0.9865125240847784,0.9996677085942128,0.0621761508197048,0.04485061222457618,0.03532445418450719,0.47734050211641693,1209,xgboost_tuned,0.4892056833724835,False,,
car,catboost_tuned,gbdt,covariate_shift,0.3,2876542023,test_only,True,low,True,ok,,0.976878612716763,0.9991122464066905,0.0658740131062405,0.04751805601591388,0.022260992707565937,0.4775134628035687,1209,xgboost_tuned,0.4892056833724835,False,,
car,catboost_tuned,gbdt,covariate_shift,0.4,1149131185,test_only,True,low,True,ok,,0.9884393063583815,0.9997411874503322,0.05964377105998183,0.04302388636407623,0.0385500598976992,0.4775581336726108,1209,xgboost_tuned,0.4892056833724835,False,,
car,xgboost_tuned,gbdt,covariate_shift,0.0,753924289,test_only,True,low,True,ok,,0.9903660886319846,0.9997866164862389,0.031364587992777346,0.022624767778352702,0.012435576794959852,0.4892056833724835,1209,xgboost_tuned,0.4892056833724835,False,,
car,xgboost_tuned,gbdt,covariate_shift,0.05,721500663,test_only,True,low,True,ok,,0.9903660886319846,0.9997866164862389,0.031364587992777346,0.022624767778352702,0.012435576794959852,0.4892056833724835,1209,xgboost_tuned,0.4892056833724835,False,,
car,xgboost_tuned,gbdt,covariate_shift,0.1,3859582947,test_only,True,low,True,ok,,0.9903660886319846,0.9997866164862389,0.031364587992777346,0.022624767778352702,0.012435576794959852,0.4892056833724835,1209,xgboost_tuned,0.4892056833724835,False,,
car,xgboost_tuned,gbdt,covariate_shift,0.2,1810657330,test_only,True,low,True,ok,,0.9903660886319846,0.9997866164862389,0.031364587992777346,0.022624767778352702,0.012435576794959852,0.4892056833724835,1209,xgboost_tuned,0.4892056833724835,False,,
car,xgboost_tuned,gbdt,covariate_shift,0.3,2876542023,test_only,True,low,True,ok,,0.9903660886319846,0.9997866164862389,0.031364587992777346,0.022624767778352702,0.012435576794959852,0.4892056833724835,1209,xgboost_tuned,0.4892056833724835,False,,
car,xgboost_tuned,gbdt,covariate_shift,0.4,1149131185,test_only,True,low,True,ok,,0.9922928709055877,0.9994980826718767,0.037353700130049385,0.02694499896823784,0.016718584382278974,0.4872410430040678,1209,xgboost_tuned,0.4892056833724835,False,,
car,catboost_tuned,gbdt,label_noise,0.0,1378653968,train_only,True,low,True,ok,,0.9845857418111753,0.9996641823855319,0.0619182719377162,0.044664591932478716,0.03470465981677221,0.4772300155635144,1209,xgboost_tuned,0.4892056833724835,False,,
car,catboost_tuned,gbdt,label_noise,0.05,2251075837,train_only,True,low,True,ok,,0.9633911368015414,0.9972338349976037,0.1744032214892324,0.12580533137878755,0.09616412630115571,0.4365660880955251,1209,xgboost_tuned,0.4892056833724835,True,utility_gap,
car,catboost_tuned,gbdt,label_noise,0.1,719645287,train_only,True,low,True,ok,,0.9556840077071291,0.9964551631299239,0.24002076090260863,0.17313838073229454,0.14812420625315298,0.4105455527812238,1209,xgboost_tuned,0.4892056833724835,True,utility_gap;ece,
car,catboost_tuned,gbdt,label_noise,0.2,68887170,train_only,True,low,True,ok,,0.9267822736030829,0.9905819344532772,0.45997394498660105,0.33180106468515114,0.25945761269274636,0.3342891761550148,1209,xgboost_tuned,0.4892056833724835,True,utility_gap;ece,
car,catboost_tuned,gbdt,label_noise,0.3,2650549459,train_only,True,low,True,ok,,0.8882466281310212,0.9720571286440648,0.6121388202161541,0.4415648201307331,0.3067033257999181,0.2796468780458723,1209,xgboost_tuned,0.4892056833724835,True,utility_gap;ece,
car,catboost_tuned,gbdt,label_noise,0.4,286087698,train_only,True,low,True,ok,,0.8728323699421965,0.9394903592660961,0.758810287682124,0.547365919507264,0.36707909873818306,0.2221208856346472,1209,xgboost_tuned,0.4892056833724835,True,utility_gap;ece,
car,xgboost_tuned,gbdt,label_noise,0.0,1378653968,train_only,True,low,True,ok,,0.9903660886319846,0.9997866164862389,0.031364587992777346,0.022624767778352702,0.012435576794959852,0.4892056833724835,1209,xgboost_tuned,0.4892056833724835,False,,
car,xgboost_tuned,gbdt,label_noise,0.05,2251075837,train_only,True,low,True,ok,,0.9672447013487476,0.9973784858959481,0.14724952673280828,0.10621808099533468,0.07263916067694935,0.4477759188319037,1209,xgboost_tuned,0.4892056833724835,True,utility_gap,
car,xgboost_tuned,gbdt,label_noise,0.1,719645287,train_only,True,low,True,ok,,0.9152215799614644,0.9833904829594258,0.33160476052309634,0.2392022717709217,0.1477823966928264,0.38015274516017683,1209,xgboost_tuned,0.4892056833724835,True,utility_gap;ece,
car,xgboost_tuned,gbdt,label_noise,0.2,68887170,train_only,True,low,True,ok,,0.8921001926782274,0.9775911396996642,0.45544541934163335,0.3285344239398844,0.21048711594093733,0.33531417742646374,1209,xgboost_tuned,0.4892056833724835,True,utility_gap;ece,
car,xgboost_tuned,gbdt,label_noise,0.3,2650549459,train_only,True,low,True,ok,,0.8863198458574181,0.9505352505875914,0.5923531758038697,0.4272924945935356,0.2860015022982795,0.28024726574655306,1209,xgboost_tuned,0.4892056833724835,True,utility_gap;ece,
car,xgboost_tuned,gbdt,label_noise,0.4,286087698,train_only,True,low,True,ok,,0.8651252408477842,0.8973021887568056,0.7233874570461685,0.5218137484608927,0.3281662690490407,0.22164717384397364,1209,xgboost_tuned,0.4892056833724835,True,utility_gap;ece,
churn,catboost_tuned,gbdt,covariate_shift,0.0,1230650370,test_only,True,low,True,ok,,0.956,0.908868510488691,0.16036456190893653,0.23135715820035388,0.015529564592290858,0.3889909182924775,3500,catboost_tuned,0.3889909182924775,False,,
churn,catboost_tuned,gbdt,covariate_shift,0.05,744225428,test_only,True,low,True,ok,,0.948,0.9073230399624984,0.1723670835541424,0.24867313665605487,0.014276024219230651,0.3823059181462119,3500,catboost_tuned,0.3889909182924775,False,,
churn,catboost_tuned,gbdt,covariate_shift,0.1,3492426655,test_only,True,low,True,ok,,0.9073333333333333,0.8655513887261221,0.2552308757335719,0.36822031870257144,0.02364315794770929,0.32384825885382945,3500,catboost_tuned,0.3889909182924775,True,utility_gap,
churn,catboost_tuned,gbdt,covariate_shift,0.2,1119641414,test_only,True,low,True,ok,,0.8293333333333334,0.8245597972577053,0.45562960998251145,0.6573345788039419,0.08058156569293917,0.1996792422604265,3500,catboost_tuned,0.3889909182924775,True,utility_gap,
churn,catboost_tuned,gbdt,covariate_shift,0.3,2078396232,test_only,True,low,True,ok,,0.7213333333333334,0.7615873666940115,0.7704276594182208,1.1114921636063584,0.1711811951835236,0.007071690224291806,3500,catboost_tuned,0.3889909182924775,True,utility_gap;ece;nll,
