model,dataset_id,shift_axis,rho,n_lambda,n_failed,max_lambda,base_seed
tabicl,ilpd,categorical_covariate_shift,0.4,6,0,0.4,2025
tabicl,kr-vs-kp,categorical_covariate_shift,0.0,6,5,0.4,2025
tabicl,splice,categorical_covariate_shift,0.05,6,4,0.4,2025
tabicl,tic-tac-toe,categorical_covariate_shift,0.0,6,5,0.4,2025
tabicl,vowel,categorical_covariate_shift,0.4,6,0,0.4,2025
tabpfn,PhishingWebsites,categorical_covariate_shift,0.0,6,5,0.4,2025
tabpfn,car,categorical_covariate_shift,0.0,6,5,0.4,2025
tabpfn,churn,categorical_covariate_shift,0.05,6,4,0.4,2025
tabpfn,cmc,categorical_covariate_shift,0.0,6,6,0.4,2025
tabpfn,credit-approval,categorical_covariate_shift,0.0,6,5,0.4,2025
tabpfn,credit-g,categorical_covariate_shift,0.1,6,3,0.4,2025
tabpfn,dna,categorical_covariate_shift,0.0,6,5,0.4,2025
tabpfn,dresses-sales,categorical_covariate_shift,0.0,6,6,0.4,2025
tabpfn,eucalyptus,categorical_covariate_shift,0.4,6,0,0.4,2025
tabpfn,ilpd,categorical_covariate_shift,0.4,6,0,0.4,2025
tabpfn,kr-vs-kp,categorical_covariate_shift,0.0,6,5,0.4,2025
tabpfn,splice,categorical_covariate_shift,0.05,6,4,0.4,2025
tabpfn,tic-tac-toe,categorical_covariate_shift,0.0,6,5,0.4,2025
tabpfn,vowel,categorical_covariate_shift,0.4,6,0,0.4,2025
xgboost,PhishingWebsites,categorical_covariate_shift,0.0,6,5,0.4,2025
xgboost,car,categorical_covariate_shift,0.0,6,5,0.4,2025
xgboost,churn,categorical_covariate_shift,0.0,6,6,0.4,2025
xgboost,cmc,categorical_covariate_shift,0.0,6,6,0.4,2025
xgboost,credit-approval,categorical_covariate_shift,0.0,6,6,0.4,2025
xgboost,credit-g,categorical_covariate_shift,0.0,6,6,0.4,2025
xgboost,dna,categorical_covariate_shift,0.0,6,5,0.4,2025
xgboost,dresses-sales,categorical_covariate_shift,0.0,6,6,0.4,2025
xgboost,eucalyptus,categorical_covariate_shift,0.0,6,6,0.4,2025
xgboost,ilpd,categorical_covariate_shift,0.0,6,6,0.4,2025
xgboost,kr-vs-kp,categorical_covariate_shift,0.0,6,5,0.4,2025
xgboost,splice,categorical_covariate_shift,0.0,6,5,0.4,2025
xgboost,tic-tac-toe,categorical_covariate_shift,0.0,6,5,0.4,2025
xgboost,vowel,categorical_covariate_shift,0.4,6,0,0.4,2025
